,name,story,genre
464,465. Vampire's House of Cain,A man takes an acting exercise too far and must deal with the consequences.,Crime
465,466. Midnight Taxi,"The Grim Sleeper, one of the nation's most infamous serial killers, remained undetected for decades-until a shocking breakthrough changed everything.",Crime
466,467. Blood Dried Hands,"A group of childhood friends - Zoinhu, Linguinha, Mãodelo, and Alãodelom - manage as best they can by applying small scams and crimes. However, one of them is not satisfied with this life. Zoinhu no longer wants to risk being arrested every day and he knows that, even if everything is difficult now, in jail things will only get worse. Until, one day, there is a chance for the group to reproduce a much more daring criminal scam that seems to give a much higher reward than what they are used to. However, this opportunity is just the beginning of an even bigger mess, as they end up getting into the plans of a gang of a corrupt policeman who begins a relentless search for those who hindered their scheme.",Crime
467,468. Jama,Revolves around Mr. Vivekananda Reddy and the incidents that happened in his life before 2019 general elections.,Crime
468,469. Gossip to Die For,"After leaving prison, money changer Nelma Kodama tells how she got involved in one of the biggest corruption scandals in Brazil.",Crime
469,470. Rhino Man,Troubles arise after three children accidentally film a murder.,Crime
470,471. Blue Christmas,A naive young woman finds herself as one of the main suspects in the investigation of her boyfriend's murder while developing an inappropriate relationship with the investigation's lead detective.,Crime
471,472. Scapegoat,"Story of a struggling artist, who get shaped by the society over the time and how he tackles them.",Crime
472,473. Who Killed Angel Adams?,"In a world where housing prices are sky-high, Patrick must choose: buy a house or live in his van forever. ""Opportunity"" follows his journey through crime and chaos battling Mormon gangsters with his friend Donnie.",Crime
473,474. Find Me,"Between right and wrong, black and white, lies the truth. Step into the captivating world of Grey Games, a family suspense thriller drama, that will challenge your perception of reality.",Crime
474,475. Valleyheart,"Treasures of Terror Volume 1 introduces us to the lovely, slightly macabre, Seducia Darkly and her oddly animated manor. A collection of award-winning, wicked horror shorts that will chill your soul.",Crime
475,476. Saint Michael of the City,"When a young cop is partnered with the veteran who killed his cousin, their latest call entangles them with an innocent couple, leading to chaos, secrets revealed and blurred lines between cop and criminal. Allegiances shift as their pasts collide, threatening any chance for justice. Lives hang in the balance in this gritty thriller where vengeance and betrayal know no bounds, and the emerging truth might be the most dangerous thing of all.",Crime
476,477. Kokuhaku Confession,A disillusioned Iraq War veteran is framed for a murder by a beautiful social media influencer. He must track down the only person who can testify on his behalf: a former sex worker on the run from a murderous gangster.,Crime
477,478. Gumbo 2,"Chase returns home from prison with plans to live a new life. Meanwhile, a friend turned enemy wants a debt paid that Chase cannot make.",Crime
478,479. Jalandhara,"In tribal India, a man's conflict with nature escalates, sparking a gripping quest for justice amidst the unforgiving wilderness.",Crime
479,480. Anyone Else But Me,"Stranded in the hills outside Cypher City, Ian Blair fights to clear his name after being wrongfully accused of his wife's murder. Pursued by mercenaries and evading authorities, he uncovers a web of betrayal and corruption.",Crime
480,481. Lipstick,"Jimmy fights to keep the forgotten Café 404 alive. A mysterious bag presents a chance for salvation, but with a steep cost - greed, criminals, and the police quickly spiral the situation out of control, threatening everything around them.",Crime
481,482. Evil Among Us: The Grim Sleeper,"It is the notorious 90's when crime was at it's all time high. Raja Vasooli, a dreaded gangster is embroiled in a cat and mouse chase with an encounter specialist cop, Deshmukh. Who will survive this deadly game?",Crime
482,483. Passagrana,"Single mom Grace, framed by her best friend Tishara, and lover Jaco, fights to clear her name and reclaim custody of her child Logan in a gripping story of love, betrayal, and maternal determination.",Crime
483,484. Vivekam,"In a shocking discovery, video footage from multiple hidden cameras unveils a chilling conspiracy surrounding a bank robbery. As the pieces come together, the footage paints a gruesome picture of the heist. ""Are You Being Watched!""",Crime
484,485. Nelma Kodama: The Queen of Dirty Money,"In The 6th, attorney Marcus A. Coles (Ricky Burchell) uncovers a deadly police corruption ring while defending a falsely accused cop. With his life and career on the line, Marcus races to expose the truth where justice collides with danger",Crime
485,486. Gold Boy,"When down on his luck family man and ex-soldier Cole Boyd gets drawn into a scheme to rob Skye's pawnshop, a front for a ruthless gang of meth-making bikers known as The Spiders, a group led by the enigmatic and evil ""Doc"", a bad idea turns into a blood-soaked nightmare.",Crime
486,487. Víctimas de sus amores,"Three criminal gangs (Mafia, Asian Triads, and Bikers) form an unlikely alliance in an effort to rule a city.",Crime
487,488. Maven,Over the course of three dreams a man foresee events about to occur not realizing his ability to influence a physical activity without physical interaction.,Crime
488,489. Opportunity,"Titos, a young director, is preparing his new film - a thriller investigating a series of unsolved murders in modern-day Athens. Could these killings be the work of a serial killer? Is it only fiction?",Crime
489,490. Grey Games,"It tells the story of friends Pedro and Lucio, who were kidnapped and had to engage in a deadly battle with each other in order to survive.",Crime
490,491. Treasures of Terror Vol 1,"On a family camping trip, Katrien suspects that the beloved local minister might be responsible for an apparent suicide. With only one ally, she throws everything into the battle to prove the church, the community, and her family wrong.",Crime
491,492. Fatal Dispatch,"When two local motorcycle clubs place a bet against one another on a monthly boxing match, the results will set off a series of events that will affect both clubs. The motorcycle community is a world of its own and even lives by its own bylaws so when anyone threatens or challenges them then all hell will break loose.",Crime
492,493. East Bay Confidential,"Three Gangsters, Jeet, Jacky, and Basu. They are the professional mafia in town of mumbai and want to become rich and more powerful. However, something is going to mend their ways unexpectedly.",Crime
493,494. A Hateful Enemy,Female contract killer Tez is hired by the legendary gangster Charles Mahr to take revenge for the murder of one of his couriers.,Crime
494,495. Raavsaheb,"Rohit is entangled in a series of murders involving women he knew, disturbing him. After a confrontation where he kills Shetty, Rohit is the suspect, unveiling surprising truths about the murders' origins and his own role in the mystery.",Crime
495,496. Shadows of Betrayal: Chronicles of Ian Blair,"Based on crime investigation. Story starts as serial rape and murder case investigation but, later on A.C.P. got to know there is involvement of drugs.",Crime
496,497. Cafe 404,"High school student Kuroha Kaido discovers his late father's secret life as the Phantom Thief Kid, inherits his costume, and embarks on a quest to uncover the mysterious organization behind his father's murder.",Crime
497,498. Light House,A drug dealer begins to question his life choices when his violent partner-in-crime is released from prison.,Crime
498,499. Game Over,"The story follows Sonia and Arturo, who live in a safe-looking yet too big and secluded house. One night, three armed men raid the place. After violently subduing them and locking them in a bathroom, the criminals leave. Arturo manages to escape and catches the youngest and most inexperienced of them, deciding to kidnap him to ""discipline"" him in the basement of the house. As the rage dissipates, strange family ties that Arturo and Sonia thought were extinct emerge. A violent portrait of a divided society, in an unequal social framework where the boundaries between victim and victimizer become blurred.",Crime
499,500. Beauty Grace Malice,A secret society that developed a superhuman program to be their spies and assassins. One of the superhumans escaped and took refuge in a house where a family lives. Things went out of hand when three robbers broke into the house.,Crime
500,501. Hocus Focus,"Naomi Turner is celebrating her 30th birthday but a night of alcohol and drugs leads to a hangover with no memory and Naomi missing. As her husband, Justin Turner searches for her, he finds nothing but secrets and lies.",Crime
501,502. The 6th,"Unsuspecting lives connect and dissect as a high-fashion boutique owners and employees hustle to find their fairytale, breaking the bounds of professional and personal commitments to get what they want, with men as their unsuspecting pawns in 'Push.'",Crime
502,503. Red Night at Skye's,Two different gangs try to kidnap the same person which unfolds a big conspiracy.,Crime
503,504. We Run These Streets,"Whilst serving a prison sentence for killing a gang boss, Liang gives birth to a boy who is put into welfare. 30 years later, Liang is released from prison, and the gang send blind Ah Gui to pose as Liang's blind son so he can kill her.",Crime
504,505. Dream Lock,"An assassin and a writer engage in a moral discussion, inspiring each other to tap into their lost artistic and humanitarian sides, respectively, as their perspectives intertwine.",Crime
505,506. Killerwood,"Mia and Rick, two criminals bound by love and a shared thirst for danger, pull off daring bank heists. But when their latest heist spirals out of control, they kidnap the young sister of a notorious hustler.",Crime
506,507. Vergüenza,"Karthik's exceptional hearing leads him to uncover businessman Ashok Selvan's involvement in crimes. As Inspector Kathirvel probes, startling revelations about Karthik, Janani, and their interconnected fates emerge, unraveling a mystery.",Crime
507,508. Die Bloedhonde,"The most challenging mission of a female agent to save the youth from deadly drugs. This is a story about a female agent who struggles to save the suffering youth from a peddler, a mastermind and whistle stopper.",Crime
508,509. Ryding Durty,"Monir is arrested for the murder of an industrialist, but the police soon realize he's innocent. Will they catch the real killer or frame Monir at the end?",Crime
509,510. Nasha Jurm Aur Gangsters,"Vikram comes to Jog in search of his extended family Sushma and Rakesh who have been missing for months. While looking for answers, he unravels a sinister plot.",Crime
510,511. La mort viendra,A group of seven friends vacation to Ooty takes a dark turn when one disappears amid a serial killer's rampage. Can they locate their missing companion before tragedy strikes?,Crime
511,512. Raktaksha,"An investigative journalist risks her life working outside the law to clear her brother of a murder, despite putting others in deadly jeopardy.",Crime
512,513. Chapter 51,Thief is a wanted man who stole a large amount of money from a loan office but falls unconscious and loses track of the stolen cash.,Crime
513,514. RapeD,"After failing his legal exams, Meng, a self-taught law student, is forced to work nights as a taxi driver. During a heated argument with a drunken customer, unable to contain his fury, he pushes the man into a river. The years go by. Now a successful lawyer and father, Meng is haunted by his past.",Crime
514,515. Meitantei Conan Bâsasu Kaitô Kiddo,"An orphanage resident, Nikita, flees justice to Moscow, where he meets Den, a rich orphan who offers Nikita a ticket to a better life in exchange for his friendship. Nikita agrees, not knowing what price he will have to pay for it.",Crime
515,516. Reputation,"Ongoing anti-gang operation captures elusive gangster kingpin. Police force faces threats from money laundering syndicates. Old cases resurface, involving businessmen and officials. Risky investigation endangers cops' lives.",Crime
516,517. Salvajes,"Richard, an Argentinian money exchanger who works at the Buenos Aires downtown, finds himself involved in a series of problems that lead him to a thrilling race against the clock.",Crime
517,518. Abnormal: Buas,"A satanic cult leader named Crimson must find and sacrifice six firstborn victims born on June 6, 1996 at 6:06 AM to Satan before a satanic church can be built.",Crime
518,519. Dirty Thirty,"The backdrop of a village called Aranthangi, and the central drama is focused on the efforts of a foster son of a dead zamindar.",Crime
519,520. Push,A series of short films creating an anthology feature film that will link Lucas and Albert to the follow up film Babysitters,Crime
520,521. Paarijathaparvam,"Detroit Police Detective, Karoline Kane, discovers a string of missing person cases. Haunted by dreams of a lover who never existed and violent crimes she hasn't committed, she feels something is missing from her life. Things take a turn for the better after going on break and seeking out psychotherapy. Halting the progression her continued nightmares lead to a disturbing realization about the hidden nature of her life.",Crime
521,522. Second Life,"Burak, who has been unable to complete his doctoral thesis on Nietzsche and his music album for years, eats air and drinks hope, just like Hamlet.",Crime
522,523. Bayamariya Brammai,"A series of sequel murders points the police to innocent Chaitanya as their main suspect. However, as the investigation unfolds, shocking twists reveal the truth behind the killings.",Crime
523,524. Beautifully Broken People,"The film follows Song En, a police officer who sacrifices his identity to combat dark forces poisoning the local area. He faces his father's murder and infamy, eventually joining forces with the police to crush the darkness.",Crime
524,525. Thirumbipaar,A thirteen-year-old aspiring journalist investigates his father's tragic murder within the boundaries of one of Kenya's largest wildlife conservancies.,Crime
525,526. Agent Jayne,"Five beautiful women masquerade as bottle girls, traveling state to state, infiltrating some of the most exclusive clubs. When they make everyone comfortable, they rob the club and disappear forever. If they have to kill, they will. Seems like the perfect life. That is until they are betrayed from within.",Crime
526,527. Product the Movie: Welcome to Santa Monica,"In a South London police station, a homeless man kills hishis cellmate. Police interview 53-year-old Kieran Kelly, and then he calmly confesses to decades of murders, many on the London Underground.",Crime
527,528. Section 302 - Aynamohol,"Dhanbad means coal, mafia and battle of supremacy. Before independence, Dhanbad has been a bloody battle of supremacy. Amresh Singh, who ruled for the last 20 years, also knows how to earn power along with money. He is the MLA of Dhanbad. Ajay, an honest and hard working worker, raises his voice against atrocities against workers and women by mafia gangster. In view of Ajay's increasing supremacy among the workers, Amresh Singh makes him head of his coal mine. Ajay's increasing domination and Amresh Singh are sure to clash. Young Ajay is a hero of poor and needy people, so in the media he has given images of a domineering don. Ajay's son is against his father's values. In this battle of supremacy, Amresh Singh and Ajay are face to face and the relationship of father and son is also at stake.",Crime
528,529. Seeruwen,"After quitting his job as a police officer, Shinji Muroi settles into a peaceful countryside life with two young boys. However, with the arrival of a mysterious girl, a dead body which presumably murdered, is also been discovered.",Crime
529,530. Jog 101,"In this second and unneeded installment, the Delusion is so Strong that Brandon and Elliot Find themselves in a Real Narrative Film as Two Washed-up Vice Cops Resurrected from Retirement and Assigned to take down a Dangerous group of Criminals Dealing Drugs, Distributing Guns and Trafficking Women around the Gull Lake area.",Crime
530,531. Netru Indha Neram,"Two struggling real estate agents unexpectedly acquire an exclusive mansion but discover a dead body, leading them on a chaotic journey to secure a life-changing deal while evading trouble.",Crime
531,532. A Question of Guilt,"Trashy, chic reality: Woman enticed by an enigmatic and seductive individual dumps her gangster husband and daughter for a feminist sect's dark embrace. Sizzling, campy, and naughty.",Crime
532,533. I Awoke Early the Day I Died,"When a drug pusher is recruited to infiltrate a netherworld of addiction; one cop's desperate attempt at redemption will force an enemy's hand, setting off a chain of events with no easy exits.",Crime
533,534. Dai jia fa de ren,"This is the story of Joshua Anderson. A man who falls in love with Rose Starling, a woman he stalks at the super market. His love and passion for her push him to extreme lengths, such as kidnapping her. But his reign of terror doesn't stop there and we follow him on his horrifying and delusional journey to make his relationship with Rose work out. As the story unravels Joshua's plans seem to start falling apart due to the many challenging obstacles he faces. One of the obstacles being detective David James keeping a close eye on him due to his connection to a crime scene.",Crime
534,535. Nastupit leto,"Two gangs are fighting to gain control of a profitable junkyard, with Salleh, a lone retiree that lives peacefully nearby and minding his own business, entrenched in the middle of the 'war'.",Crime
535,536. Walk the Line,"A group plans a bachelor party, inviting strippers who demand a large sum. The party goes haywire with an unexpected attendee. Hilarious mishaps, violence, and twists ensue as the situation spirals out of control, derailing their plans.",Crime
536,537. Tiempo de Pagar,"Just as a reformed street hustler from Memphis is ready to step into a legit life, a series of deadly events causes him to quickly relocate to Cleveland, Ohio where trouble soon follows him once again.",Crime
537,538. Happy Birthday Luci,"Crime boss Stanislav meets an orphan boy named Yurka. Thanks to this acquaintance, he sees the boy as a family and thinks about leaving crime, but it turns out to be difficult.",Crime
538,539. Aranam,"Train attack on woman Xenia. Cop Kate gets involved. Another shooting leaving victim paralyzed. Same gun used. Kate investigates connection between cases, risking her life to solve mystery.",Crime
539,540. Steirergift,"Yuan Wenshan, a police officer, discovers the secret truth after investigating a robbery and murder case.",Crime
540,541. Tales of the Underworld,"Max Lords clones SuperNova, leading to a clash. Blue Bird lacks serum, while Komodo controls her poison for Vixen's agenda. Metal Skull aims to corrupt Marvel Girl using her weakness, pitting heroes against villainous forces.",Crime
541,542. What Lies Within,"Within Hong Kong's bustling cityscape, vignettes intertwine the lives of its inhabitants, bound by tea, cigarettes, and broken lighters, as they grapple with life's myriad facets, and themselves.",Crime
542,543. Nietzsche's Umbrella,"Due to his Tourette Syndrome, Jordan experiences struggles to interact with society. It gradually steers him toward a criminal lifestyle.",Crime
543,544. Sangharshana,"Alessandro, an aspiring serial killer, hires a film crew to make a documentary about his life and his murderous circle of ""friends""",Crime
544,545. Firewire Sniper,"In the 1980s, security forces carry out secret operations known as ""Petrus"" to suppress rampant thuggery, spreading terror among notorious figures like Baron, Pange, and Bedul. Baron grows even more fearful when he hears that Pange and Bedul have already fallen victim to these mysterious shootings. Determined to change his ways, he seeks to make amends with his mother and turn his life around for his girlfriend, Ratna. But will he get the chance?",Crime
545,546. Searching for Amani,"When the manager of Srinivasa Creations' production office visits a town to look for locations, he meets some artists and asks them to come to Hyderabad. What will happen next?",Crime
546,547. Then Came the Bottle Girls,A feisty but down-on-his-luck thug starts rebelling in unexpected ways after his emotionally manipulative boss keeps him trapped and working in a mechanic shop for four years.,Crime
547,548. The London Underground Killer,"LOGLINE: A few crews in NYC committing a spree of crimes intersect. Secrets and devious plans unravel between inner circles breaking bonds. ""BLOODY MONEY"" is what society thirst for, but at what or whose expense?",Crime
548,549. Varchasva,"While enduring constant harassment from an authoritative police officer, Naisha and her colleague team up to solve cases.",Crime
549,550. Muroi Shinji: Yaburezaru Mono,"The lives of 5 Minnesota first responders killed on duty within 13 months. It explores events surrounding their deaths and interviews with family, colleagues, and experts, aiming to present an objective perspective on policing challenges.",Crime
550,551. Gull Lake Vice II: The Delusion Continues,A taxi driver in bustling Lagos agrees to deliver a mysterious package in exchange for his dying mother's medical treatment.,Crime
551,552. Real Estate Sisters,"Youn'G is a coming-of-age dramedy about a teenage boy who, with the help of his close friends, fights for his true love while at the same time discovering his cool neighborhood mentor is his father. Youn'G finds his way through the craziness of life, friendships, and family...all in three days.",Crime
552,553. Mafia Temptation,"Notorious mob boss Jimmy ""Mad Dog"" Marconi rules the criminal underworld of Toronto, Ontario Canada during the late 1990's with an iron first. A young mother and her son go on the run after crossing the powerful mobster.",Crime
553,554. Lipstick on the Glass,This film based on honest police officer.,Crime
554,555. The Dealer,"As their beloved boss gets confirmed to an important political position, DEA Agents Keith Miller and Jason Stokes work with a high-ranked FBI agent to face a deadly assassin with a shocking secret that will forever change their lives.",Crime
555,556. Spending Some Time Together,"Two Punjabi brothers are stuck in lives they want to escape. Jaspal dreams of a woman out of his reach, Vicky dreams of emigrating to Canada. Both are trapped by Sanjay, Chandigarh's Police Chief.",Crime
556,557. Pungut,A young man from a village rises through the ranks of the underworld.,Crime
557,558. Wieczór kawalerski,"At first glance, Arn, Dave, Kuisis, and Robert seem like ordinary, unremarkable men-blending into the mundane rhythm of everyday life. But beneath their average facades, they share a secret that fuels their adrenaline: by night, they step into the shoes of Aro officers, self-appointed vigilantes delivering justice where the law falls short. Hunting down those who slip through the cracks, helping those most in need, they live for the thrill of their covert missions. But one fateful night changes everything. After pulling off another flawless operation, they unwittingly stumble into a real robbery-one that spirals into chaos and ends in tragedy. Shaken, the friends are forced to confront a grim reality: their once-exhilarating hobby is now a dangerous game, with real consequences. As the walls close in and the line between fantasy and reality blurs, the foursome faces a harrowing choice-abandon their crusade for good or press on, knowing that every step could bring them face-to-face with the real police, or worse.",Crime
558,559. Up North,"Overwhelmed by debt and family problems, a dentist tries to rob a bank office, keeping the Dominican society in suspense for 14 hours.",Crime
559,560. Yurka,"Seven troubled adult men struggle to live together in a private halfway house located in a wealthy section of Los Angeles, CA. The large house is owned by a divorced couple, Dr. MARC CASEY, a Doctor of Psychology and therapist and YOLANDA CASEY who is a candidate for the U.S. Senate. The only thing they agree on is sharing the income generated from the house that is paid by the State.",Crime
560,561. Charlotte Link - Ohne Schuld,"Maks steals a collectible Cadillac from a local authoritative businessman German Eduardovich. Gus is trying to help his friend, even though he was taken hostage and forced to clear out ownerless garages, on the site of which German Eduardovich decided to build the best hotel in Penza. Gus falls under the subordination of Mikhalych, who also looks after the student nuclear physicist Funtik. He also works out his sins here.",Crime
561,562. The Victims,"We follow Mina, robbers and their work in the prison radio. A show running on Norwegian radio. We see them in everyday situations where they interview each other and open up about their upbringing, life behind bars in life's big questions.",Crime
562,563. Super Vixens 6,"While investigating a stock fraud case involving tens of billions of yuan, Zheng Yi, the captain of the Economic Investigation Team, discovered that Han Dongchuan used live broadcasting to induce investment and commit fraud.",Crime
563,564. Dark World,About how a family goes to celebrate the New Year in a place where there is no Internet.,Crime
564,"565. Fallen Leaves, Broken Lighters",Based on the story of late 1830's colonial Australia where an unspeakable crime against First Nations people caused an upheaval between law and order.,Crime
565,566. You Can Only Blink Once,"2009 - a small town on the shore of Issyk-Kul (Central Asia). Aktan, a schoolboy who dreams of joining the ranks of the National Security Committee, is faced with the injustice of the justice system. The local MP is ready to do anything to protect his son Alan. Having failed to achieve justice according to the law, Aktan, along with his childhood friend Cuba, arm themselves and seize the local courthouse.",Crime
566,567. Killcon,Exploitation of women which exists in every sphere of society.,Crime
567,568. Malam Pertobatan,"Harshavardan, an ex-convict mechanic, is tasked to deliver a lorry with a valuable load to Mumbai. He gets entangled with the villainous Pratap, who wants to become CM through illegal means.",Crime
568,569. Sniper Elite: Nanocrisis,"The era of the new generation is coming. While the Internet, artificial intelligence and other high technologies are applied in all aspects of life, crime technology and criminal investigation are also upgrading day by day.",Crime
569,570. Chitram Choodara,"After an accident, ten-year-old Ilya falls into a coma. His father Andrey is on duty at his son's bedside in the hospital, but the attending physician reports that the boy will have to be disconnected from the life support apparatus - this is the law. Andrey offers money, tries to convince the doctor that he needs to wait, but it's all to no avail. Then Andrey brings a gurney with Ilya connected to the machine into the first ward he comes across, barricades the door, and, threatening with a gun, takes the doctor and nurse hostage. Andrey gave his son a man's word that he would save him, and he would keep his word.",Crime
570,571. Paraagan,"Hi my name is LEXI, i was adopted early in my life and mum kept going away alot. I meet her later in life, i never knew were my dad. Ive been depressed, now im trying to do the right thing. My name is lexi and this is my story.",Crime
571,572. Blood Money,"A psychological thriller Dead Name follows Nia, a retired hit woman, who is brought back into the game by her criminal family for one last job. To take out her brother Ian to stop a war breaking out. As she searches for Ian things get more complicated leading Nia down a path of twisted nightmares and uncomfortable truths that will reshape her reality forever.",Crime
572,573. 4N6,"Shot on iPhone 14 Pro Max, three best friends host a farewell barbecue before starting new chapters in their lives. The celebration quickly unravels when an uninvited stranger arrives, triggering unexpected revelations and hidden secrets.",Crime
573,574. Minnesota v. We the People,"Following four Nigerian mothers as they fight to educate their children in the wake of tragedy, the film marks the 10th anniversary of terrorist Boko Haram's attack and abduction of 276 young girls from a school in the village of Chibok.",Crime
574,575. Shina,"A young couple goes on a murderous road trip, leaving a trail of bodies, weapons, and chaos in their wake, all while exploring the depths of their twisted love in a dystopian world on the brink of apocalypse.",Crime
575,576. Youn'G,"Two screenwriters struggle to come up with an idea to pitch to their boss at a film studio, and they have less than an hour until their appointment with.....the boss.",Crime
576,577. Dangerous Rumors,"Tom and Danny, brothers, get entangled in the criminal underworld. They face dangers, self-discovery, and struggle with the path they've chosen, leading to consequences from their involvement in crime and inability to turn back.",Crime
577,578. A Valentine's Day,Oneness tells the tragic story of a boy named Ivan Martin who was killed by one of his family members because of his sexual orientation.,Crime
578,579. The Last Vendetta,"A showdown between a man who commits crimes in the name of ""savior"" and the Hong Kong police.",Crime
579,580. Jaspal,"""Miss Merkel - Ein Uckermark-Krimi 2"" is a crime comedy feature film on RTL Deutschland. It's the second part of Miss Merkel - Ein Uckermark-Krimi (2023).",Crime
580,581. Blackia 2,"""Treasures of Terror Vol 2"" is a 2024 direct-to-dvd hosted horror anthology with Vera VanGuard as host ""Seducia Darkly"".",Crime
581,582. Tikri Farai,Some small-time scam artists rip off their boss who has criminal ties.,Crime
582,583. Assault in Progress,"A young constable stumbles into a deadly maze. The tragic murder of his father, coinciding with the disappearance of a husband, ignites a chase for the truth, forcing him to confront hidden dangers and protect what's dear.",Crime
583,584. Halfway House Series,"UNO Zayed Ashrafi, tasked with a rural woman's eviction plea, discovers she's his ex-girlfriend. Investigating, he suspects her husband's death was staged as a road accident. Who killed him, and why? Secrets unravel.",Crime
584,585. Deshakkaran,Based on one of the longest cold case files - this 28 year old case was eventually solved by multiple generations of determined detectives and new emerging criminal sciences. This is the 2024 remastered version of the film by CDI.,Crime
585,586. Koresha,Three senior residents of a nursing home embark on an unexpected adventure after discovering a money laundering scheme.,Crime
586,587. Mina and the Radio Bandits,"'LAWRENCE', An interactive urban drama which uses mobile tech to steer vulnerable young people away from a life of crime. Follow Lawrence and influence his decisions to see what potential outcomes await. You can download the film now from the App Store and Google play store.",Crime
587,588. Jin Qian Bao Lei,"Big brother Zun Fei and his gang of brothers are doing well in the underworld. However, when conspiracies arise and the brothers turn against each other, Zun Fei can only take up his gun and risk his life to face the threat.",Crime
588,589. Novyy god v Beryozovke,"An inside look at India's vast black market for water, where we understand the modus operandi of the Water Mafia, the scale of the operation, and the different ways in which it affects its victims across Indian cities.",Crime
589,590. Rangeli,"Raymond, wrongly convicted of a crime enters prison. Upon release, Raymond faces rejection by society and his estranged daughter. Raymond's despair deepens. Fueled by anger, Raymond's focus shifts to revenge.",Crime
590,591. Myall Creek Day of Justice,A dark comedy about a no name wanna be Rhode Island gangster by the name of Nick Sargenti and his goofy group of untalented misfits. The story focuses around a documentary filmmaker following Nick and is group of wannabe gangster's.,Crime
591,592. Conviction,"Film made from the memories of dead people, from hours of 16mm home movies discarded by families at estate sales - and all of it in radiant Kodachrome color. Score by 2024 Grammy Award winner Carla Patullo.",Crime
592,593. Iravinil Aatam Par,"A young man wakes up after he blacked out. He doesn't know where he is and why he's lying on the floor. He soon finds himself stuck in a time loop. All he wants is freedom, but the price he has to pay is very high.",Crime
593,594. Ugravatara,This is a story of Crime and Revenge between a well reputed Doctor and a female Journalist who works for a news channel.,Crime
594,595. Lorry Chapter-1,"Dragnet is without a doubt the greatest police crime drama series and one of the most popular TV shows of the 1950s. Watch five full-length ""lost"" episodes, the story of Dragnet, and a synopsis of each episode.",Crime
595,596. Mafia,"The case of Viktor Kalivoda, the forest killer. He shot and killed three people in Czech and Moravian forests in 2005. The story is framed by a pair of main character's suicide attempts.",Crime
596,597. Three Old Boys,"After a deadly assault in the northwest leaves a good man in a coma, a local boxer is charged. Ensemble follows a mosaic of people over two years who are inextricably linked to the crime as the criminal trial unfolds in Jackson County.",Crime
597,598. Muzhskoe slovo,"Delves into religious fanaticism, unchecked ambitions, and community resilience. As mysterious murders grip a tranquil village, haunting echoes of Bigul serve as reminders of the terror unfolding on the road to the Goddess temple.",Crime
598,599. Who Do You Trust?,"It is the night of the big wedding, and a group of thieves break in to steal the diamonds. All is not as it seems in this action packed twist after twist crime thriller. The family must fight to survive the night, or hand over everything they have to the gunman who will stop at nothing to steal, and show no mercy.. Diamonds are forever.",Crime
599,600. Dead Name,"Lifelong friends Clyde and Judas embarked on a heist that ignited a tale of ambition, loyalty, and betrayal. Judas became ensnared in debts. Desperate for redemption, he embarked on one job, altering their friendship forever.",Crime
600,601. A Place Under the Sun,"This is a story of an innocent girl Devika having no idea what happened to her mother before her birth. Her mother been to comma right after giving her birth. At the age of 21, Devika gets a letter by her neighbor saying that her mother asked to give you at the age of 21 and based on the same she kills many. After all the killings, Devika's mother come back from comma after 21 years saying that I didn't write such kind of letter and mystery reveals.",Crime
601,602. Mothers of Chibok,"Pat Tate is released from prison, penniless and upset that Tony Tucker has advanced while he's been locked away.",Crime
602,603. Leaf Life,"A Detective teams up with an agency to save his daughter from a ruthless human trafficking Russian mob. But in the heart of the risky investigation, he discovers an unforeseen and deadly nemesis that threatens to shatter all he holds dear.",Crime
603,604. So It Goes,Gandhi an orphan leads his life doing all wrong things accompanied by his childhood friend Quarter. Gold Reddy a well known rowdy of that village causes more trouble to both Gandhi. Gandhi avenge Gold Reddy.,Crime
604,605. Nero,"In Mystery Creek, things aren't what they seem. This small town holds a lot of big secrets.",Crime
605,606. Tumbadores,"When a routine outing at work takes an unexpected turn, a group of young friends find themselves caught in the cross hairs of a ruthless politician and a mysterious assassin in a fast paced and high stakes race for survival.",Crime
606,607. The Film Café,"Man is strangled in a park in Evosmos. Police officers Manos Kallidis and Petros Theodorou investigate, overcoming their differences, until they solve the case.",Crime
607,608. A Brothers Bond,"17-year-old Eddie struggles to find his identity in a world of crime and violence. Friendships are tested and alliances are broken, as Eddie's world begins to crumble under the weight of his thirst for power.",Crime
608,609. ONENESS,The Station Strangler investigates the serial killer with this nickname who is believed to have killed 21 young boys and one adult from the mid-80s to the mid-90s on the Cape Flats. His release on parole in 2023 has reopened old wounds.,Crime
609,610. Break War,"Based on true events, Abduction Chronicles gives a first-person point of view of the horror and violence that goes along with human trafficking in the US.",Crime
610,611. Saajish the Conspiracy,"Helen and her stepfather Dirk move from Germany to Eastbourne. To please Dirk, Helen goes on a murderous rampage, killing 14 people within 3 days, taking extreme measures to satisfy him.",Crime
611,612. Miss Merkel - Ein Uckermark-Krimi 2,"Lisa, grandchild of late lawyer Robert, joins his former law office which is now run by Robert's successor Talia. They have to deal with a tenant who fails to pay rent and an old man who feels discriminated by a Vietnamese cafe owner.",Crime
612,613. Treasures of Terror Vol 2,"With the help of their friends, two brothers leave a trail of blood and bodies as they Even the Score on a decades-old vendetta to avenge their father's murder.",Crime
613,614. The Bottom Line,"As a martial arts teacher searches for his lost brother, he ends up in a lawless town run by a brutal crime boss. When his identity is mistaken for a killer who's seeking vengeance on the crime boss, all hell breaks loose.",Crime
