,name,story,genre
634,635. Sounds Like A Great Project!,Fights and fists for justice among the gang.,Action
635,636. Kade,"The life of a courageous Jithender Reddy who rises as a student leader, fighting for the rights of his fellow students and inspired by his mentor's guidance.",Action
636,637. Blow Out,A quest begins to find an ancient dial that controls the skies.,Action
637,638. Slide or Die the Movie,There have been cases of mysterious disappearances of onsen visitors in Atsumi city in S prefecture.The victims were eventually found dead with signs of severe injuries to their bodies resembling a vicious shark attack.,Action
638,639. Hard Ride,"During the Ming Dynasty, power of the eunuch party dominated the ruling and opposition parties, and gangsters were rampant. Young bandit Jixian took the identity of Jin Yiwei, but was involved in the conspiracy to overthrow the dynasty.",Action
639,640. Joy Hanu Man,"Gautam, a thief, joins the police commissioner's Operation to dismantle a drug mafia gang. He falls for Varsha, a model against his activities, leading him to reform and eventually take down the mafia, winning her heart in the process.",Action
640,641. Best Cop Ever,"When Sean Astin, D. B. Sweeney, Michael Muhney and Jessica Roszko collide, you have a mix of the best short independent films since Sundance. Checkout the finest short films from drama to animation with a little bit of thriller and comedy.",Action
641,642. Hit List,"Walter White is revealed as Heisenberg, which leads to a manhunt across the city.",Action
642,643. Halloween: Mal Eterno,"Eli is recruited to fly and identify a senior Hamas official dealing with terrorism from the Iranians. While tracking in Georgia, (even though he suffers from post-traumatic stress disorder) he had to do the job alone.",Action
643,644. The Delegator,"Elephant calf Appu undertakes perilous journey across ocean and treacherous forest to save father from poachers' grip, aided by loyal dog Tiger and runaway child Neena, uncovering his extraordinary abilities.",Action
644,645. Sunfall,Takla Iqbal returns with another pointless movie.,Action
645,646. Andromeda 2,"In a world beyond saving, Max roams the deserted roads in search for oil, that leads him to accept a dangerous mission to get what he wants...",Action
646,647. UmroAyyar - A New Beginning,"Useful Idiots is an indie feature film inspired by Pier Paolo Pasolini. It is a film following the path of two heroins and their attempt to avenge the killing of their sister. Film director Maurizio Mistretta invites us to an empowering journey of originality, magical realism and forces us to think about oppression, exploitation and inequality.",Action
647,648. Athhoi,"In a post-apocalyptic world full of diseases and acid rain, a mute Gravedigger loses his beloved colleague to cannibals. The Gravedigger must team up with other survivors to continue his duty of burying the bodies of the infected, and to revenge the death of his friend.",Action
648,649. The Very Last Christmas,"Kolkata is at risk from Badami Hyena. Dipak Chatterjee, a forgotten detective created by Shri Swapankumar, faces a complex mission. Can he save the city and himself?",Action
649,650. Neo-Dome,"On the run for years, an ex criminal returns home for a chance at salvation and revenge.",Action
650,651. The Escapee 2: The Woman in Black,"A young couple's altercation with a mafia henchman draws the ire of a powerful crime boss, plunging them into a dangerous game of survival.",Action
651,652. Operation Star,"Alone and wounded Spy J.D, is on the hunt for members of a dark agency he used to work for, White Crow. This will push his skills to their limit, and maybe uncover a dark and sinister conspiracy that could change the world as we know it.",Action
652,653. Blood Vendetta,"With the aroma of gumbo in the air and the sound of jazz drifting from dimly lit clubs, criminals and crooked cops mix and clash in the cutthroat streets of New Orleans.",Action
653,654. Holy Punch,"As a child, Lyla Cross stumbled upon one of the elemental orbs which arrived on earth from a spaceship. years later, she is pitted against an organization called the Inheritors which sends Truce and Curt Liner to kidnap Lyla in attempt to possess all of the orbs. Now, 16-year-old Elijah Cross is entrusted with the task of finding and rescuing his mother (Lyla) while also protecting the orb his mother found.",Action
654,655. Atypical Pirate,"Ulvi and Cevahir, after a period of separation, reunite due to Ulvi's involvement in a murder case. Cevahir investigates to discovers who has been killing the people in village and framing Ulvi, who is bad at butchering.",Action
655,656. Day Off,"After 20 years of absence, a former motorcycle racer Mike Sundberg gets a chance to participate to a tryout event and a possibility to make a return to motorcycle racing.",Action
656,657. Sarangadhariya,"Teteng, a single father and assistant to a film director, faces his last days due to a brain tumor. Despite his fear of confrontation, he becomes determined to protect his tomboyish daughter Tintin from bullies. Teteng, romantically interested in Tintin's teacher, discovers his illness and gets involved in a bar fight, leading to Tintin's kidnapping by a crime boss. With nothing to lose, Teteng fights relentlessly, showcasing his strength and love for his daughter until his final moments.",Action
657,658. Memphganistan,"A teen ballerina, her crazy in love boyfriend, and his sketchy best friend with a stolen gun, get stuck in the deepest labyrinths of crime's underworld over a misplaced cell phone that contains a compromising video.",Action
658,659. Kaalapatthar,"The diesels, led by the nefarious Diesel 10, attempt to banish the steam engines and take over the Island of Sodor. Can Thomas and his steamie friends foil their plans or are they all headed for the Smelter's Yard?",Action
659,660. Dangerous Boys 2,"When AI-induced tornadoes ravage the UK, a tornado-chasing couple attempts to curb the chaos as a mercenary group tries to steal the technology.",Action
660,661. Jithender Reddy,"Karate Champion known for his fighting/breaking skills, fights drug gangs to protect the youth of a small town.",Action
661,662. Meteor: Day One,"Off the heels of ""Surge of Dawn"" delving further into the devious activities of The Council, Surge has his next team up with guest superhero, The Smoke. Audiences are already familiar with Surge, Omen, MAVIS, Will E. Bee and some members of The Council from previous ""Surge of Power"" movies, but who is Falling Apple and what is her role in The Council's evil scheme? Struggling from a lifetime of trauma, Falling Apple has discarded her civilian life as Chai Appuru for a gritty life full of anger and resentment as she seeks to exact revenge on those she believes killed her father when she was a child, putting the entire Chicago area in peril. Is Falling Apple's agenda aligned with The Council's goals? Watch as Omen guides Surge in recruiting more ""champions"" to form a superhero team to face The Council's threat.",Action
662,663. Onsen shâku,"The film tells the story of Xiao Yan's struggle to rescue his friends and avenge his mother, and how he survives all the hardships, rises from the ashes, and returns with strength.",Action
663,664. Brotherhood of Blades 3: The Embroidered Sword,"Set in 1970s Karnataka, during the land reforms era, poor farmers are denied their rightful land by a powerful feudal lord, Varadiaha, who controls it through exploitation. Rajan, an educated lawyer seeking justice.",Action
664,665. Bullet,"In Kohinoor (2040), Captain Arav is tasked with securing the Kohinoor diamond but must chase a thief into an alternate world, where he uncovers General Aditya's plan to conquer it. Part I ends on a cliffhanger, setting up Part II",Action
665,666. Spotlight International Film Festival: Best of the Festival - Volume 1,"Raja, an Indian immigrant, starts a new job in USA and his first client is far from ""ordinary"". Chaos ensues as they unravel a dark secret and he is forced to join hands with a man named 420 (Fraudster) to escape this thrilling situation.",Action
666,667. Beneath the Bad,"Transformed himself, the spoiled boy Tang enduring the rigorous training and harsh trials of war to become a real soldier after he left home.",Action
667,668. Jewish Revenge 6: Gaza in Focus,"In a world where housing prices are sky-high, Patrick must choose: buy a house or live in his van forever. ""Opportunity"" follows his journey through crime and chaos battling Mormon gangsters with his friend Donnie.",Action
668,669. Appu,"Get ready for a buzz-worthy adventure in ""Waspzilla"". Deputy Callahan, a tough-as-nails law enforcement officer, finds herself teamed up with an eager rookie for an outlandish mission.",Action
669,670. Revenge,Agent Eoghan Flynn must recruit Johnny Mai in order to take down an international terrorist on the verge of gaining nuclear power.,Action
670,671. Hope & Glory,"The journey of a struggling young pilot, Kai, and his fighter mecha, Little Dragon, set against a backdrop of epic galactic warfare told with action, humor, and heart, rekindling wonder in adults and sparking the imaginations of children.",Action
671,672. Useful Idiots,Drug cartel unleashes lethal narcotic Devil's Breath in Asia. An elite global taskforce forms to combat the cross-border trafficking ring and halt the spread of the potent drug before more lives are destroyed.,Action
672,673. Gravediggers,"Lin Yao has loved practicing martial arts since he was a child and thought he was very powerful. After experiencing deception and betrayal, he recognized who he was, regained confidence, practiced drunken boxing, and became a true hero.",Action
673,674. The Avenger,"The film's events revolve around a group of outlaw friends who engage in criminal and suspicious activities, but it leads them to major crises with dangerous consequences.",Action
674,675. Shri Swapankumarer Badami Hyenar Kobole,Four chaotic sisters have to save a dancing penguin from evil magicians who want to use him for their comeback show in Las Vegas.,Action
675,676. Saint Michael of the City,"Stranded in the hills outside Cypher City, Ian Blair fights to clear his name after being wrongfully accused of his wife's murder. Pursued by mercenaries and evading authorities, he uncovers a web of betrayal and corruption.",Action
676,677. Thiragabadara Saami,"In 2122 AD when world faces an imminent problem from a rogue nation, Indrani working for Indian Super Force (ISF) has to travel in time to past to find the solution for it. Story revolves around the emotional journey of Indrani.",Action
677,678. White Crow,"Defund the police protesters are robbing stores during riots. The cops are being laid off leaving the remaining police understaffed to control the violence that is escalating. With drugs being sold to grade school kids, sex trafficking and store owners being killed. Cops have no choice but to go rogue and take the law into their own hands.",Action
678,679. Gumbo 2,"In a shocking discovery, video footage from multiple hidden cameras unveils a chilling conspiracy surrounding a bank robbery. As the pieces come together, the footage paints a gruesome picture of the heist. ""Are You Being Watched!""",Action
679,680. Inherited,A satanic alliance tries to pave the way for the birth of the Antichrist.,Action
680,681. Genis Aile 4: Cevahir & Ulvi,"A sinister Ace transforms into Kamen Rider Dooms Geats, clashing with allies. Beroba, another Ace, awakens Michinaga's might. The Riders unravel the enigma surrounding the two Aces to thwart the God of Destruction's advent.",Action
681,682. Faster: Only one lap,"A national coach working in Lisbon during World War II also acted as a spy for the Allies, leading a risky double life",Action
682,683. Itutumba ka ng tatay ko,"Crim is a big-time drug dealer and is in a relationship with Carmen His only problem is, he is a womanizer, he loves dating multiple women, except he meets the wrong woman.",Action
683,684. Kill the Children first,An evil cult leader combines his evil with a prehistoric dinosaur to seek revenge on the community that destroyed his flock.,Action
684,685. Day of the Diesels,"Evan Reed was a retired spy Enjoying the quiet life with his pregnant wife, when an old nemesis wipes out his family, Evan returns to his previous life becoming the man known throughout the underworld simply as 'the Widowmaker'.",Action
685,686. Mega Twister,"After killing an opponent during a clandestine match, Claudio O'Connor, martial arts champion, sees his life turned upside down by the rival gang, who, seeking revenge, rapes and kills his wife. Eager for justice with the precious advice of his coach, master Oyama Claudio, he in turn organizes a relentless revenge, facing the gang members one by one.",Action
686,687. The Karate Breaker,"In order to avoid the resurrection of the demon, the immortal Bai Zihua led the immortal world to try to seal the demon again. He and his disciple, the orphan Hua Qiangu, develop a relationship, but face an even greater world crisis.",Action
687,688. Surge of Power: Where There's Smoke,"When two local motorcycle clubs place a bet against one another on a monthly boxing match, the results will set off a series of events that will affect both clubs. The motorcycle community is a world of its own and even lives by its own bylaws so when anyone threatens or challenges them then all hell will break loose.",Action
688,689. Fights Break Sphere 3,"Three Gangsters, Jeet, Jacky, and Basu. They are the professional mafia in town of mumbai and want to become rich and more powerful. However, something is going to mend their ways unexpectedly.",Action
689,690. Dheera Bhagat Roy,"This is the 25th anniversary director's cut remastered and reedited by director/writer/producer Lynn Drzick. The film was re-scanned from original masters and underwent extensive color correction. It has several added shots and scenes to help streamline the edit flow and story clarity. The cult classic was released in several countries and enjoyed success at the heights of the VHS video store craze. Blockbuster, Hollywood Video and various companies around the country showcased this film on their shelves. It was sold in multiple foreign territories such as Germany, UK and Japan. The original classic version of the film remastered and this new director's cut will both be released by Terror-Vision in 2024 on VHS, DVD, BluRay and Streaming. The release is being supported by a full release campaign of books, soundtracks, toys and more.",Action
690,691. Kohinoor,"Rohit is entangled in a series of murders involving women he knew, disturbing him. After a confrontation where he kills Shetty, Rohit is the suspect, unveiling surprising truths about the murders' origins and his own role in the mystery.",Action
691,692. Raja 420,A couple goes through a harrowing experience when they are kidnapped by a group of human trafficking gangsters.,Action
692,693. The Correct Way of Youth,"When a small town is invaded by mysterious forces, Earth finds itself competing with these newfound threats in a manhunt for an alien renegade in a race to save the world.",Action
693,694. Opportunity,A secret society that developed a superhuman program to be their spies and assassins. One of the superhumans escaped and took refuge in a house where a family lives. Things went out of hand when three robbers broke into the house.,Action
694,695. Waspzilla,"In a whimsical adventure, Otto Van Walrus creates a mischievous RoboPuffin to outshine the real puffins. Led by Johnny Puff, the feathered friends train to defend their home. Join the fun as they battle wits and show the power of teamwork.",Action
695,696. Villain,"Scientists use nanotechnology to shrink a shark, which is injected into a person to cure a rare blood disorder. When the shark does more harm than good, a team of adventurers enters the bloodstream to kill the smallest shark ever.",Action
696,697. Dead Hand,"A group of intelligent dinosaurs living peacefully on their island face turmoil when a madman captures them and seizes control. After escaping, they unite to reclaim their home.",Action
697,698. Heavens: The Boy and His Robot,"A secret agent, forced to live anonymously, encounters a woman in debt. Against his detached lifestyle, he befriends her while rescuing a pup, sparking a journey to help with her financial troubles.",Action
698,699. Azotes de Barrio 2,"Whilst serving a prison sentence for killing a gang boss, Liang gives birth to a boy who is put into welfare. 30 years later, Liang is released from prison, and the gang send blind Ah Gui to pose as Liang's blind son so he can kill her.",Action
699,700. Tokusou Sentai Dekaranger 20th: Fireball Booster,"A Catholic man's past catches up when his former lover's grown son, introduced to crime as a child, crosses paths with him unknowingly. Their lives entwine as the son seeks redemption, unaware of their connection.",Action
700,701. Agent 86,"While trekking,cute lovers get caught up in a mess by a gang in the forest. Can they overcome all obstacles and return home?.",Action
701,702. Fauji,"A young and ambitious guy from the village comes to the city to fulfill his dream and enter the Academy of the Ministry of Internal Affairs. His desire to become a policeman is known to everyone around him. However, in the area where his uncle lives, there is a criminal group that controls ruthless gangs, and when he enters the academy, he meets his love. Now he has to not only prepare for exams, but also enter into a confrontation with bandits in order to protect his loved ones and his future.",Action
702,703. Crypto Storm,"Shivam, martyrs during a mission. Anita falls in love with Shivam's son, Amar, and her father wants Amar to serve the country. As a result, Amar enlists in the army, and while on a mission",Action
703,704. The Drunken Prodigy,"I am a crocodile, a bloody crocodile. A wounded person who has lost his whole life and has nothing to lose - but still he wants to take big risks.",Action
704,705. Shekko,"In peaceful Taigasville, the Puffins enjoy carefree days filled with arctic games, and even lazy Otto Von Walrus loves his picnics. But when a surprise snowstorm strikes, the Puffins must rally together to save their world. Otto included.",Action
705,706. Die Chaosschwestern und Pinguin Paul,"In a future dystopia, a man with Down syndrome joins a rebellion against America's cruel dictator who has put all people with disabilities back into institutions.",Action
706,707. Shadows of Betrayal: Chronicles of Ian Blair,"Molly Pray is on a bloody crusade against the criminal forces who have wronged her. Her mission strikes at the myth of manifest destiny, but for Molly, with the embodied specter of Death on her side, this isn't political. This is personal.",Action
707,708. Indrani: Epic-1 Dharam vs Karam,"A love triangle unfolds between two men and a woman, exploring the intense and bittersweet emotions of their entanglement, set against the backdrop of Chiayi City's retro streets evoking old Japan.",Action
708,709. Pushpaka Vimanam,Three friends thrive scamming and finessing until crossing the wrong person. Their lives take a drastic turn.,Action
709,710. Rogue Cops: Pushed to the Limit,"Dr. Dimension wants to suck every SML Universe into the death dimension. Now, our hero, Jeffy, having finally returned home from his cross-dimension journey, unites the plushes and human puppets to save the multiverse from the forces of Nintendo before it's too late.",Action
710,711. Proyecto Fantasma,"The journey of Anil, an obedient boy, is changed after an event and bond with a colleague alters his worldview.",Action
711,712. Hocus Focus,"Peter faces loss and struggles, causing his hero duties to weigh heavy. Aunt May is ill, Gwen is gone, and school's tough. NYC teeters on destruction, but will Peter fight to save it, even alone, despite his fears?",Action
712,713. Dr. Jason II - Lights & Shadows,"After his family suffers a deadly attack, a butcher is granted seven days by Thunzi, the angel of Death, to avenge his family and bring her the guilty souls in exchange for his daughter's life.",Action
713,714. Kamen Rider Geats: Jyamato Awaking,"This story focuses on the version of Superman that many forget, the story of Val-El the Earth 2 Superman. The film follows Val-El on his journey to find his purpose among a race that views him as an outsider.",Action
714,715. Runner,"Thakur, a passionate filmmaker, had one dream: to create that could capture the spice, drama, and humor of Indian life. Inspired by the classic Indian dish Cholay. After his audition he finally found his casts Veeru,Basanti,Jay and Gabbar.",Action
715,716. Cândido,"In Taigasville, the wicked walrus Otto steals an ancient spellbook from the local shaman. Little does he know, this mischief opens a whimsical portal to a dream-filled dimension. Now, Otto must face insane challenges to set things right.",Action
716,717. Transformers Prime: Galavatron's Revenge,Things get messy when Ranadheer gets hired to transport the most wanted cargo by road.,Action
717,718. Played,"The film follows Song En, a police officer who sacrifices his identity to combat dark forces poisoning the local area. He faces his father's murder and infamy, eventually joining forces with the police to crush the darkness.",Action
718,719. Jurassic Exorcist,Purushothamudu Films is base on true event.,Action
719,720. Re Xue Ran Shao,"Five beautiful women masquerade as bottle girls, traveling state to state, infiltrating some of the most exclusive clubs. When they make everyone comfortable, they rob the club and disappear forever. If they have to kill, they will. Seems like the perfect life. That is until they are betrayed from within.",Action
720,721. Zhi Bao,"In 2002, Gujarat faced threats from numerous gangs and terrorist groups. The Central Intelligence Agency alerted the state government about potential attacks targeting the Chief Minister and other officials. The government, led by efficient officer's like ADG Rathore ( Ehsaan khan), Arjun Ranade (Shahbaaz Khan), Varun Barot (Rishikesh Tiwari) etc. launched operations to hunt down terrorists with the help of informants. During one such encounter, four terrorists planning an attack on the CM were killed. Among them was Muskan (Bratuti Ganguly), a girl from a middle-class family in Mumbai. Muskan, a college student who gave tuition to children, dreamt of starting her own coaching classes. She befriended Mahi and Waseem (Akhilesh Verma), with Waseem promising to help her achieve her dream. Unknowingly, Muskan got entangled in Waseem's terrorist activities. When she tried to resist, they blackmailed her by threatening her family. Trapped and helpless, Muskan became part of the gang and was ultimately killed in the encounter. What happens next.",Action
721,722. Widowmaker,"Raju Garu and Naidu Garu are big wigs of the village. Their children Anu and Karna are in love. However, things take a tragic turn when Anu's body is found in the Godavari river.",Action
722,723. The Martial Avenger,"In 1980s New York city, high school student Jamie Fonseca is desperately in love with local bad boy Nick Nieves, but her mom doesn't approve and her best friend warns her of the ongoing danger of being involved with his kind. When Jamie decides to follow her heart instead of wise advice, it seems to mark the beginning of their love affair, but Jamie then becomes submerged with all the mess that comes with loving Nick. It soon becomes clear that this young romance is anything but ordinary. Jamie's bond with Nick gets tested with dangerous situations that comes his way. How long can this love last?",Action
723,724. Raju James Bond,"In this second and unneeded installment, the Delusion is so Strong that Brandon and Elliot Find themselves in a Real Narrative Film as Two Washed-up Vice Cops Resurrected from Retirement and Assigned to take down a Dangerous group of Criminals Dealing Drugs, Distributing Guns and Trafficking Women around the Gull Lake area.",Action
724,725. The Journey of Flower,A struggling bar owner must take on the mob that threatens his business.,Action
725,726. Ryding Durty,"A police officer is on a trail to hunt an elusive Ghost Leader indulged in trafficking.When an order for a wealthy businessman's daughters is given, the hero takes the job, but it leads to unexpected twists and turns.",Action
726,727. Nasha Jurm Aur Gangsters,"A childless couple adopts an orphan, but a tiger's arrival in their village fuels superstition. Forest officers restrict movement to catch the tiger. Pilgrims defy orders during a fasting ritual. Four villagers are found dead.",Action
727,728. Mahadev Ka Gorakhpur,"The former special forces soldier is accused of murder. To clear his name, he must find the real culprits. A man is going to have a hard fight for his own life.",Action
728,729. In the Woods,"Fueled by his need to protect those he loves and haunted by the breach of a century long code, Sean Kilpatrick, joins forces with an unlikely ally in order to take down the most dangerous man in the world, The Dragon.",Action
729,730. Raktaksha,"A PTSD marine goes to extreme measures to rescue his 8 year old brother from a science research facility, where he is being experimented on for his special ability to tap into multi-dimensions across space and time.",Action
730,731. Jiwa 8 Belas,"A power-hungry businessman makes a deal with a money-driven politician to become an MP for 10 billion takas. However, the vehicle carrying the money ends up with a young man named Shrabon, ultimately destroying his love, family, and life.",Action
731,732. Isabella: Diary of A Foster Girl,"U.C. 0096. Argent Keil, an unofficial mercenary organization affiliated with neither the Federation nor Zeon, has been commissioned to assassinate Azami Megine, a high-ranking Federation official. The request comes from the Federation Forces, who cannot allow the reality of Azami's collusion with Zeon to be made public, but just before they were to set out, their fleet was attacked by none other than a Federation Forces' Jegan unit. In the midst of this extremely chaotic situation, a silver Gundam secretly owned by Argent Keil is launched into space.",Action
732,733. Submerged,"Kie, facing tragedies, prays at a shrine, discovering her family faces karma from her gangster ancestor. She meets gang members, including her great grandfather, Khung, to prevent misfortune.",Action
733,734. Abnormal: Buas,"Two American secret agents must work together to infiltrate a suburban Christmas party, stop an exchange between undercover Soviet agents, and try not to kill each other in the process.",Action
734,735. Robo Puffin,"A con artist in 1950s India uses clever schemes to steal from the rich, earning the nickname ""Mr. Natwarlal."" Though impossible to catch, his risky lifestyle endangers his freedom.",Action
735,736. Nanoshark,"During the Huaxia period, a large number of bandits poured in. The expedition team and archaeologists found the ""Record of Driving Dragons"" and collected it to prevent it from being lost overseas. A few years later, Gao Yingying (played by Mao Na), whose father was seriously injured by snake venom, accompanied by Xuan Er (played by Wang Xi) and Xuan San (played by Duan Xiaozhen)",Action
736,737. The Yoshi Movie,"Two gangs are fighting to gain control of a profitable junkyard, with Salleh, a lone retiree that lives peacefully nearby and minding his own business, entrenched in the middle of the 'war'.",Action
737,738. Mazhai Pidikatha Manithan,"When the French mob muscles in on their Italian uncle's pizzeria, Rilley has to fight them off and save the neighborhood, using their nine months of experience in the martial arts.",Action
738,739. Second Life,"Vikram Simha, a dedicated cop known for his unwavering support for women in trouble, is called to action when Kaveri is brutally assaulted. As she seeks revenge, Vikram must navigate a web of deceit and danger.",Action
739,740. Rocky the Slave,"Three reckless Kazakhstani men on a trip to America experience an emergency landing in Nigeria, which sets off series of misadventures that test their life ideals, leading to profound personal lessons.",Action
740,741. Escape,A loser enters into a real time game to win which leads him to explore challenges and brings out the hidden secrets from his past.,Action
741,742. Klaantha,"Train attack on woman Xenia. Cop Kate gets involved. Another shooting leaving victim paralyzed. Same gun used. Kate investigates connection between cases, risking her life to solve mystery.",Action
742,743. Timuchin,"Max Lords clones SuperNova, leading to a clash. Blue Bird lacks serum, while Komodo controls her poison for Vixen's agenda. Metal Skull aims to corrupt Marvel Girl using her weakness, pitting heroes against villainous forces.",Action
743,744. Rang De Basanti,"Four couples live together, husbands frustrating wives. New loving couple moves in, sparking jealousy. Chandrika, misandrist, aims to break new couple, sow discord among others through manipulation.",Action
744,745. Alligator Blood,"Prakash, an aspiring filmmaker, stumbles upon a stash of drugs at the airport. Desperate to fund his dream movie, he attempts to sell the drugs, but finds himself caught in a dangerous chase between the dealer and the police.",Action
745,746. The Puffins: Arctic Games,"Will Caleb Hughes be able to outrun his employer, relentlessly pursuing him, while he attempts redemption in the eyes of his daughter, who he abandoned eighteen years earlier, or just be another casualty in a game of power and greed?",Action
746,747. Special Needs Revolt!,"Vera is a girl with a tragic fate, she grew up without parents, fled from foster families and, in the end, got involved with crime. She has become a top-class thief and, in tandem with a hacker whom she has never seen, she carries out complex and dangerous cases, earning a lot of money. All her life Vera has been unsuccessfully searching for her father, who disappeared in the 2000s. Having already despaired of finding at least some clues, Vera, during one of the next robberies, stumbles upon the trail of her dad and finds out the terrible details of his biography. Captivated by the investigation, she does not suspect that at this time the hunt for her began.",Action
747,748. They Call Her Death,The movie tells the legendary story of the heroes who fought bravely to return the city of Dunhuang (historically known as Shazhou) to the Tang Dynasty.,Action
748,749. Ame no naka no yokujô,A feisty but down-on-his-luck thug starts rebelling in unexpected ways after his emotionally manipulative boss keeps him trapped and working in a mechanic shop for four years.,Action
749,750. Rackades,"When a young man's dream of becoming a wrestler comes true, he lets fame go to his head. After a run-in with the law, can his newfound friendship with a hospitalized little boy help him turn his life back around?",Action
750,751. The SML YTP Movie 2: Dimension Trouble,A brother and sister are shipwrecked on a deserted island only to find that it's not as deserted as they thought.,Action
751,752. Tales Beyond the Galaxy,Micheal (The Protoganist) is in the mission to kill Amon (The Antogonist),Action
752,753. Mirg,"Youn'G is a coming-of-age dramedy about a teenage boy who, with the help of his close friends, fights for his true love while at the same time discovering his cool neighborhood mentor is his father. Youn'G finds his way through the craziness of life, friendships, and family...all in three days.",Action
753,754. Spider-Man: Blue,"In a gripping tale of unexpected inheritance, a wealthy trucker unexpectedly leaves his sprawling trucking empire to a struggling stranger named Mia. Mia, a single mother and former logistics coordinator, has been barely making ends meet after losing her job during an economic downturn. When she receives news of her inheritance, she can hardly believe it-a fleet of trucks, a loyal workforce, and a reputation built over decades are now hers. However, the trucking industry is notoriously cutthroat, filled with fierce competitors and entrenched interests that don't take kindly to newcomers. Mia quickly realizes that the legacy she's inherited is fraught with challenges. The former owner's old business partners are skeptical of her abilities and are eager to undermine her. They see her as an easy target, someone who can be easily intimidated into giving up her claim. As she navigates this treacherous landscape, Mia grapples with her own insecurities and past demons-battles with self-doubt and the fear of failure that have haunted her for years. With the weight of her newfound responsibilities pressing down on her, she must confront her own limitations while striving to prove to everyone, including herself, that she can lead this empire. Determined to honor the legacy of the man who believed in her potential, Mia embarks on a journey of self-discovery. She learns the ins and outs of the trucking business, forges unexpected alliances with loyal employees, and faces off against ruthless competitors. As she dives deeper into her role, she uncovers the unfinished business left behind by the previous owner-contracts that were never fulfilled, relationships that were left unresolved, and a vision for the future that she must now bring to life. Ultimately, Mia's journey is not just about building a successful business; it's about finding her voice, reclaiming her identity, and proving that even the most unexpected candidates can rise to greatness in a world determined to keep them down.",Action
754,755. The Butcher's Soul,"Terrorists seize a bus with sick people and take them to a prepared bunker. Gradually, the situation begins to get out of the criminals control. It turns out that the terrorists are only the executors, not the initiators, and until the very end they do not know whose instructions they are following.",Action
755,756. Sathur,"Ajay, a middle class struggling to adjust himself to the fast moving world of money, fame and love feels like giving up but shwetha a drug addicted medico becomes an inspiration to Ajay how he fights back with himself and outer world is the crust of the story.",Action
756,757. Superman: Jubilation,"A second film in a trilogy about disappearance. Camilla and Anita go on a yearly trip to remember a childhood friend who disappeared a long time ago. While on the trip, Camilla asks Anita for a favor that changes the lives of everyone involved.",Action
757,758. Cholay,"As their beloved boss gets confirmed to an important political position, DEA Agents Keith Miller and Jason Stokes work with a high-ranked FBI agent to face a deadly assassin with a shocking secret that will forever change their lives.",Action
758,759. The Puffins & the Magic Portal,"A mysterious girl infiltrates an order, a cult that practices human sacrifice for wealth and power.",Action
759,760. Dheera,"Timini, a seasoned assassin with a traumatic past, takes on a final job: killing the child of a drug cartel boss. During the mission, Timini encounters a young woman and develops a connection. Completed, but Timini's past haunts him.",Action
760,761. Firewire Sniper,"Two sisters must locate their parents before a group of vicious robbers kill them, all the while terrifying earthquakes threaten to sink the city.",Action
761,762. Purushothamudu,"In Japan, Rokurokubi are known to be like Vampires. They're known to be dangerous Yokai for committing horrible deeds. Except for one. Asumi Mayako -- Born a Rokurokubi, now lives a normal life with Karita Dere. Twelve years have passed since Asumi was found in the trash can, and things have been a little complex since Karita and her family decided to adopt Asumi. Asumi still feels worried about what would happen If people found out she's a rokurokubi. However, things get complicated when Asumi's mother, Khayme Mayako is slowly crawling back into her life. Not just that - Asumi's worries and nightmares become a reality as a reunion between Yokai and humans has begun. Experience an animated trip starring a Rokurokubi with a heart of gold.",Action
762,763. Then Came the Bottle Girls,"Robbers in shamanic masks attack the convoy and steal 40 pounds of gold. The St. Petersburg gold miner accuses the nomadic Tungus tribe, recruits a detachment of thugs to return the stolen goods and take revenge, but not only he has prospects for gold.",Action
763,764. A Real Encounter,"Paradi$e is a compelling, uplifting, contemporary drama that centers on a Hollywood family falling apart and mending itself back together. While the backdrop is decorated with all the accouterments of the lavish lifestyle, the story in due course debunks it all. We take a journey with the Anderson family-Brad (50) the talent manager father, Kristen (45) a devoted but naive wife, Tyler (18) a basketball sensation and Justin (16) a free spirited skateboard champ-and watch as they learn how all that really matters is having each other in a time where morals are evaporating, money is scarce and Dreams only come true for those who give a shit.",Action
764,765. Raju Gari Ammayi Naidu Gari Abbayi,"Nathaniel Nucci thought his brutal hit-man days were behind him, until unseemly betrayed by one of his own military brothers. The story dives deep into the underbelly and ugliness of corruption, greed and murder associated with organized crime.",Action
765,766. Young Love,Exploitation of women which exists in every sphere of society.,Action
766,767. Gull Lake Vice II: The Delusion Continues,"Addicted to online gambling, a player passes the point of no return and spirals out of control, leading to extreme actions and consequences.",Action
767,768. Boiling Point,"Harshavardan, an ex-convict mechanic, is tasked to deliver a lorry with a valuable load to Mumbai. He gets entangled with the villainous Pratap, who wants to become CM through illegal means.",Action
