,name,story,genre
704,705. Wild Animal,"The life of a woman named Farah. After officially getting married and having the status of a wife, Farah was suddenly possessed by a dark power until she slowly lost control of herself.",Horror
705,706. The Occult,A woman who watched the Genesis Brady videos from the first I'm Haunted movie attempts to summon the same entity herself to determine whether or not it was a hoax.,Horror
706,707. Old Wounds,The origins of the Amityville legend are explored in an old settlement town.,Horror
707,708. Erbsünde - Veil of Sin,"Don Arif who is an extraordinary shaman and comes from a lineage of famous shaman. As a social media 'influencer', he often thinks of new ways to gain popularity. With the help of Jaafar, his senior assistant, they managed to 'cure' a woman who was possessed while the Shaman Convention was going on. The ceremony then went viral and since then Don Arif has become famous. So began a new journey of his life with a high demand to use his services.",Horror
708,709. Jinxx Presents: The Devil's Vortex,"In the emptiness of her vacant house, a young woman encounters unsettling occurrences, leaving her bewildered and questioning their origin. What has transpired in her surroundings, and what mysteries lie concealed within her solitude?",Horror
709,710. Ma Da: The Drowning Spirit,"A grizzled homicide detective presents a gruesome set of puzzle pieces to a jury in a desperate attempt to link Ice Nine Kills frontman Spencer Charnas to a series of brutal murders. Entered into evidence are eight blood-soaked music videos from the chart-chopping album, The Silver Scream 2: Welcome to Horrorwood, featuring hit singles inspired by iconic horror films.",Horror
710,711. (Iconic),An estranged family are brought together for a final reunion at the old family home for Christmas. They quickly find themselves at the mercy of a nightmarish entity from the past.,Horror
711,712. La Hierba del Diablo,"Benny goes on the search for his missing twin sister and ends up in Abbeville, a small town with dark secrets and a witch named Huggin Molly.",Horror
712,713. Cult of Blood,"A timid medical student, Kaushik, finds himself battling not only his inner demons but also a malevolent spirit named Ghatikachalam, who haunts his mind. As his family seeks answers through spiritual remedies.",Horror
713,714. The Hostage,"A group of strangers, who each escaped a serial killer, are trapped with one in a historic inn. Will any of them live long enough to figure out who the killer is?",Horror
714,715. The Despaired,"Forty years after the infamous house was destroyed, the town has built an apartment complex on the same property. Strange occurrences and disturbances start happening at each of the residences.",Horror
715,716. My Zombabe,"An off-the-grid satanic cult known as ""The Inverts"" kidnap a group of diverse individuals to recruit for the Holy War against the second coming of Christ.",Horror
716,717. Videotheque,"In a town immersed in Halloween traditions, a group of teens stumbles upon the Mayor's scheme to abolish the beloved holiday. With dark powers at stake, they must save their community and Halloween itself in The Town Without Halloween.",Horror
717,718. The Cursed Land,"Eight disturbingly twisted tales showcase the depths an insidious corporation will sink to prey on desperate people, conjuring nightmarish manifestations of their primal human desires.",Horror
718,719. Trope,"A man's romance with an enigmatic woman leads him down a dark path as he faces terrifying events, vanishings, and heartbreak while urgently trying to uncover her true nature in this eerie Telugu fantasy romance.",Horror
719,720. Dosa Musyrik,"Yamin inherits his father's house after his estranged father's death, discovering Anom, believed to be his adopted child, and his wife's discomfort with his father's black magic practice.",Horror
720,721. Voidcaller,In-home security cameras watch as an awkward sixteen year old girl terrorizes her well meaning babysitter.,Horror
721,722. Vegan,"A workaholic with no time for anybody suddenly find himself trapped in his office. One night, he discovers that he can't find the front door. His phone stops working, and disappears. He starts to hear things and realizes he's not alone.",Horror
722,723. Dinner with Leatherface,"Professor Ah-jin, graduate student Hyeon-ah, and Woo-soo are in charge of the exhibition project of Dwiju, which is said to be cursed. As time passes, the three gradually reveal their hidden desires and face the curse that is becoming real",Horror
723,724. Xoftex,"To graduate early, a group of psych PhD students must spend a night in a haunted house, record their findings, and make it out alive.",Horror
724,725. Beach Chain,A group of road tripping friends find more than they bargain for when they stumble upon a brothel specializing in a peculiar type of service.,Horror
725,726. Chum!,A filmmaker documenting various methods of winemaking believes he has found the perfect subject when he meets a man who uses anything but conventional ways of crafting the perfect blend.,Horror
726,727. Malee,The village waits for the coming invasion. A young woman hears voices telling her she must save everyone. The Villagers blame her for their troubles. They say she is a witch.,Horror
727,728. Re:Human,"Liz, a college student grappling with her sexuality, joins her friends on a weekend getaway, unaware she is the target of a supernatural entity claiming queer lives in the Dominican Republic.",Horror
728,729. Catch a Killer,"After learning that her estranged father has died, a young woman returns to her hometown to face a forgotten past and something sinister lurking within her childhood house.",Horror
729,730. Wanita Ahli Neraka,Terror is a place.,Horror
730,731. I'm Haunted 2,A shaman vows a revenge against a powerful man who killed his family- by bringing the dead back to this world.,Horror
731,732. Once Upon a Time in Amityville,"The birth and death of a child who, unbeknownst to his family, had been marked by the devil for the taking.",Horror
732,733. Don Dukun,"A fan film set within the Scream Universe that follows a group of indie filmmakers trying their hand at making a horror movie, but who quickly learn that Hollywood's demand for IP is more cutthroat than anyone could've imagined. Set between Scream 2022 and Scream VI.",Horror
733,734. Wishes of the Blue Girl,Temptation in the depths of the forest,Horror
734,735. Ice Nine Kills Presents: Welcome to Horrorwood,A frontier-era gang of misfits band together to battle an ancient and evil bloodthirsty hellbeast of Native folklore in this retro homage to classic 80's creature features.,Horror
735,736. Granny Krampus,"Raya wakes in the forest, cold and confused, with no memory of how she got there. Each day, it happens again. By the third day, she wakes in a shallow grave. The graves deepen each time, as if an unseen force is burying her alive. Back in her cabin, she's haunted by visions of tortured women whose screams echo in her mind. Night after night, her visions intensify, blurring the line between dream and reality. As the hauntings intensify, Raya must confront a horrifying truth that shatters everything she had believed.",Horror
736,737. Huggin Molly,"After a spanking, a young 9-year-old Latin boy realizes the new pair of chanclas (sandals) his mom purchased from the local dollar store are possessed by a demonic spirit.",Horror
737,738. Ghatikachalam,Four university students summon an ancient spirit from a different dimension with a liturgical notebook they found. They will soon realize that their own lives are in grave danger.,Horror
738,739. Blood and Breakfast,"A filmmaker and his friends travel to a remote estate for a meeting with a family of potential investors. The night takes a deadly turn, as they must band together with the family and fight for their lives against a group of masked men.",Horror
739,740. Amityville Apt.,Will any of the former school pals survive? Will anything remain of them after Peter Rabid and his insane sister Bedelia lure them to a secluded country home and start killing them one by one? A sinister cult is controlling the killers.,Horror
740,741. Inverted,A family moves into a new home in Raven Brookes. Everything seems fine until the young boy overhears a disturbing noise coming from his neighbor's house.,Horror
741,742. The Town Without Halloween,"In 1984 a family throws a 14th-birthday party. 30 years later, they re-unite at two isolated houses in a forest, where horrific truths are uncovered about the family's occult pact with an ancient evil that's enabled their wealth and power.",Horror
742,743. The Nexus,"Young woman inherits bed and breakfast with sinister past. Long ago, ""Grandma"" served human flesh to guests. Now, an old lady attacks new owners, possibly the original Grandma or someone connected to her crimes.",Horror
743,744. Love Me If You Dare,"A serial killer dressed like a cow is leaving a trail of bodies from town to town. A special team of detectives, led by detective Wayne Carpenter. Has been tacking the Mad Cow and will stop at nothing to catch this killer. What the detectives did wrong was underestimate the killer cow's abilities. The Mad Cow killer is unmatched in strength, determination and the will to kill everyone.",Horror
744,745. Waruga: Kutukan Ilmu Hitam,The west coast is plunged into chaos when a mysterious virus turns people into flesh-eating zombies. Two different groups of survivors must band together and fight to stay alive or be Gone...with the Dead.,Horror
745,746. Dooba Dooba,A shocking story at a sobriety meeting leads to several tales of men who have given up their manhood for fame or drugs,Horror
746,747. The Frontrooms,"An over-enthusiastic vlogger and podcaster Caleb unwittingly complied with the request of his girlfriend Ella to play house sitter for her grandmother's provincial residence. Unknown to Caleb, the house is not only isolated by embedded with a dark history which was well-guarded as a secret.",Horror
747,748. Dwiju,"Dante's Inferno (2022) is a modern-day adaptation of the classic ""Divine Comedy"" by Virgil. Following the journey of Dan, a young writer who descends into the nine circles of hell in search of his lost childhood love during her funeral.",Horror
748,749. Death Ph.D,"The story focuses on FBI agent Sarah Hase, a vampire, hunting vampire killer Jeffery Nelson. Another vampire simultaneously pursues Nelson for unknown reasons, escalating the race to find him first while questioning character motives.",Horror
749,750. Watch Them Come Blood,"A doctor-turned-priest, Father Park was excommunicated for performing exorcisms by a church that refused to believe in the supernatural beings preying on the innocent. When his long-time friend, a monk from a secretive and magic-wielding temple, calls upon him to protect a naïve yet powerful child from his corrupt master, Father Park must face his inner demons to rescue the boy or risk repeating the same tragedy that he took up the cross to prevent.",Horror
750,751. Winemaker,"A struggling artist is deeply enmeshed in the world of cult cinema. As his identity blurs with his dark creations, he starts to see the monster from his films creeping into his reality, leaving him unable to distinguish fact from fiction.",Horror
751,752. Game of Death - The six Doors to Hell,"A pastor takes a gay teen to a cabin to perform conversion therapy. When he goes too far, bullying the kid into suicide, the ghost of his victim returns to plague the pastor and avenge the deaths of so many other ghosts like him.",Horror
752,753. Time of the Witch,I have been Cursed. How did this happen? I am still me but in this new body. I want to live but my time will run out. I have Just 6 weeks and I must travel to a new body. But to do this I must kill another.,Horror
753,754. No Salgas,"Every Halloween, Savvy and Hattie searched for a shooting star from their favourite horror film. This year, they find more than they could have wished for.",Horror
754,755. Porcelain,"A village somewhere in Bomhemia in the 19th century: Seven citizens were found mutilated within a very short space of time. The dignitaries are at a loss. Does it have something to do with the mysterious stranger who recently came to the village? Is he a messenger of the devil? In any case, he doesn't seem to have come alone. Eerie apparitions frighten the residents, and a werewolf is supposedly up to mischief in the woods. Is it all just a fantasy? Not at all. For the stranger gathers his ambassadors around him to raise the dead. It's time for his revenge.",Horror
755,756. Baal,Sophie is a young woman who finds herself trapped in a supernatural nightmare while seeking a romantic retreat in an isolated chalet with her fiancee Cal.,Horror
756,757. Baridegi: The abandoned Girl,"Juhan Liiv, a struggling poet and an unlikely detective suffering from the early stages of schizophrenia, solves gruesome murder cases in Estonia in the 1890s under the shadow of the tyrannical Russian Empire.",Horror
757,758. Devil's Horns,"An aspiring filmmaker downloads an AI app that promises to create films instantly, but quickly realizes that the AI's imagination is excessively extravagant.",Horror
758,759. Scream: The Fan Favorite,"A shitstorm of bad news sends out of work filmmaker Jimmy spiraling into an out of control bender in which he claims to have been abducted by aliens. Fearing they'll come back, he contacts his old friend Stiggs to help him gear up for war.",Horror
759,760. Kísértés az erdö mélyén,"Combat veteran returns home after duty, wrongly convicted for girlfriend's disappearance. After 9 years in asylum, he's released, seeking truth and vengeance regarding her fate.",Horror
760,761. Bloodspawn,"David Loomis knows that Michael Myers is coming back to Haddonfield, so he prepares the town for his arrival what he doesn't know is that Michael is even more powerful now, and will fill the streets of Haddonfield with blood.",Horror
761,762. Our Happy Place,"With the world gripped by a deadly pandemic, science denier Glenn Rollins turns to an experimental vaccine as treatment for a lingering sickness. Much to the surprise of his doctor, wife, and friends, the remedy immediately fixes what ails him. But Glenn will soon discover the only thing more fatal than the virus... is the cure.",Horror
762,763. Gen 2,This is the story of a young girl who could terrify even the most adept Mahatantrik.,Horror
763,764. La Chancla Del Diablo,"During the shooting of a horror movie, an eccentric B-movie producer inadvertently summons a demon.",Horror
764,765. Biaz: Kara Iyenin Laneti,"Step into the abyss of fear with a spine-chilling horror/thriller feature film anthology. Uncover tales of demonic entities, the paranormal, ancient creatures, and unknown mysteries. Explore the depths of terror in this gripping experience",Horror
765,766. All We Wanted,"Five bizarre stories that make up this edgy, humorous, and utterly bonkers Italian horror anthology, which gleefully includes serial killers, cannibal sex workers, and environmentalist witches.",Horror
766,767. Peter Rabid,A dark and sinister being enters the body of an innocent child.,Horror
767,768. Hello Neighbor,"Social media stars unite to play METAXU, an online séance game, only to find they have unwittingly unleashed the Gates of Hell.",Horror
768,769. Inherit the Witch,"After 15 years Amanda returns home with her boyfriend to her family's sprawling farm in a village in plains of Brazil. She finds her father in a coma, entangling her in a disturbing settlement between the village and the farm owner.",Horror
769,770. Grandma,"A group of strangers awaken in a house and a living nightmare as they must take on zombies, the Muffin Man, aliens, Bigfoot and a strange being known as The Dark Walker.",Horror
770,771. Mad Cow Massacre,Mia Wagner's family is murdered by a serial killer who gets released due to judicial failure. She takes the law into her own hands to deliver justice.,Horror
771,772. Gone with the Dead,"The final survivor of a global calamity faces the literal ghosts of his past, encroaching insanity, and a new threat lurking outside his door.",Horror
772,773. Slice,The terrible events experienced by a couple who could not have children despite their long-term desire.,Horror
773,774. Bantay-bahay,"A village faces a wave of terror when three women fall prey to demanic forces, becoming deadly instruments of malevolence and revenge.",Horror
774,775. Shoroter Joba,"Ray, an insomniac musician, takes a pill and enters a nightmare realm populated by vengeful demons from his past. The movie portrays Ray confronting his literal and metaphorical demons through impressive FX make-up.",Horror
775,776. Dante's Inferno,"Galang, an ordinary man in the village who loves Resti, a beautiful girl, the daughter of a famous person in the village.",Horror
776,777. Appetite for Sin,"A secret of turning flesh into glass breaks down _____'s reality when she trips in the BBQ Salon, busting rusting immortal goop onto the faces of herself, Movie Star, and Character Name. Blasts party murder of self inflicting wads of death are in the agenda after a green amulet confusion, forever, until the wood chipper reveals the dusty trick. But who are these men with Gartan Galtar and why do they dance so preciously?",Horror
777,778. Exorcism Chronicles: The Beginning,"Five strangers are forced to play an online game show by an unhinged hostess. Get the answers right, they move to the next level. Get the answers wrong, it's lights out. But the reason they're selected is as shocking as the game itself.",Horror
778,779. Zir-i Cin 3: Cin Dügümü,"When a family's camping trip turns into a nightmare, they must confront a sinister witch-turned-demon known as Lechuza, who seeks to tear them apart. Can they survive the horrors and break the curse, or will they become her next victims?",Horror
779,780. There's a Zombie Outside,"A horror writer rents a cheap room haunted by the ghost of a beheaded woman demanding her missing head back. Nana can't leave until she finds the head, or her daughter will be decapitated.",Horror
780,781. The Exorcism of Saint Patrick,"Fired hospital technician 'Delta' operates an underground dark web torture network, live-streaming gruesome acts for wealthy sadists. His partner 'Ghoul' lures victims into their twisted world of fantasies and forbidden desires.",Horror
781,782. Soul Traveler (The Feature),"In the town of Buck Creek in 1899, the residents live in fear from a murderer known as the Buck Creek Killer. The sheriff decides to assemble a team of nine bounty hunters to track down and eliminate the ruthless killer once and for all.",Horror
782,783. Here and Now,A group of people with dodgy backgrounds wake up in a hotel infested with Dinosaurs and soon discover they must play the games to survive the night.,Horror
783,784. Tanz der Toten,"A series of vignettes showing how different Vampires around the world live in a post pandemic world, vaping, using social media, trafficking human blood, loving, hating, feeling depressed, alienated, suicidal, some still killing humans.",Horror
784,785. Shadows Side,"A recovering alcoholic's journey lurches into a nightmare tailspin during a global crisis. Sober for only a few months, her sanity erodes as the demon in her brain drags her deeper and deeper into a vortex of madness.",Horror
785,786. The Shadow,"After a brother and sister achieve astral projection, the footage they capture reveals the malicious effects of their family trauma.",Horror
786,787. Sounds Like A Great Project!,"Ustaz Kazim Elias is a beloved religious teacher, but at the same time, there are individuals who are jealous and not satisfied with him, even to the extent of sending him black magic.",Horror
787,788. This Man,"Sanket from Dehradun, he goes to remote village investigating a series of murders that occur on Saturday. Villagers are belives spirit, but Sanket, a man of logic. Neema like sanket. Sanket face the killer. Will he unmask the truth?",Horror
788,789. Jimmy and Stiggs,"A reluctant serial killer grapples with his base desires and longs for his own death, as a small town Detective closes in on his trail to stop the killing spree while dealing with her own trauma.",Horror
789,790. Insane Like Me?,"Kevin and Mia are con artists, who seduce and rob wealthy women. Their robbery of the wealthy seductress Emma goes awry. In a remote forest, Emma wakes up and flees. They set out to hunt her down. A game of cat and mouse begins.",Horror
790,791. Halloween: Mal Eterno,Christmas at a roadkill collection company gets bloody as employees are killed off one by one by an evil reindeer who is dead set on killing them all. Will they figure out who's the killer? Or will they all be Flattened?,Horror
791,792. Side Effects May Vary,"When an unknown alien force threatens a high school, the teachers must team up, to fight back against the invaders, in an attempt to stop an otherworldly parasite from escaping, and taking over the world.",Horror
792,793. Devil Hunters,Dance students' experimental film shoot takes an eerie turn when a crew member returns from the dead. Their interpretive dances explore the supernatural incident through a shamanistic lens.,Horror
793,794. The Haunted Studio,"Guest and Staff at the Palm Court Motel have become prey, after a serial killer checks in for the night.",Horror
794,795. Der Doktor - L'ombra della morte,"When homicidal clones take over the world, a guilt-ridden scientist tries to protect a group of humans in an isolated farmhouse. But the child growing in his girlfriend's womb might just spell the end for mankind.",Horror
795,796. Dead Talk Tales: Volume I,"Cryptozoologist Yuma Sato enters a newly discovered Himalayan ice cave to search for the mythical ""Snow Ghost."" Broadcasting live, his camera reveals shocking finds. Is it an internet hoax or a major scientific breakthrough?",Horror
796,797. Terror Zone,A woman with a hearing impediment who is haunted by sounds linking to her sister's disappearance and the presence of a malevolent spirit. It leads to a dark secret and the revelation of a mysterious entity.,Horror
797,798. The Containment,"'Portraits' is a modern day adaptation of Carmilla, a female vampire story, that takes place in present day Los Angeles against a backdrop of Burlesque and Victorian death photography.",Horror
798,799. Séance Games: Metaxu,"Mutated, flying Sharks wreak havoc along the beach during an annual Volleyball tournament.",Horror
799,800. Continente,"A book club in a quiet English town discovers a mysterious tome that transports them into ten chilling stories. As they begin to read, they become characters in tales of horror.",Horror
800,801. Scary Tales: Dark Walker,"Introverted David uncovers ancient ritual; his attempt with friends goes awry, cursing them, unleashing ancient evil.",Horror
801,802. Restitution,"A teenager with the ability to enter other people's dreams. When he witnesses a dark spirit taking people's lives in their dreams, he quickly realizes that it's related to the mysterious deaths that are happening in the real world.",Horror
802,803. The Lonely Man with the Ghost Machine,A young pregnant mother's struggle to defend her baby from the forces of evil spirits and terrible terror.,Horror
803,804. Hüddam 4: Ahmer,A man receives 7 phone calls from a dark entity.,Horror
804,805. Para Betina Pengikut Iblis: Part 2,"After his wife goes missing, a haunted dancer helplessly experiences a night of celebration descending into a dark and chaotic hell.",Horror
805,806. Pandora,"27 year old twin brothers Nathan and Robert live together. After admitting Nathan walked into the woods of danger, things get spooky when Nathan mentions statues appearing, bikes getting stolen and brought to their yard, and teenage girls breaking into people's homes to throw a party and kill the owners.",Horror
806,807. Danyang Mahar Tukar Nyawa,"On a quest to find the father she thought was dead, a determined young girl uses a mysterious device that allows travel between worlds but unknowingly unleashes a monster from one of those worlds that haunts her every step.",Horror
807,808. Busted Babies,A young woman meets up with a wealthy boyfriend that she met online. She quickly finds herself entangled in a deadly game of cat and mouse involving a dark web organization called Acorn.,Horror
808,809. Trivial,"Orphans, Varya and Arseniy move from their native village to the house of their adoptive parents. But hope for a happy life fades when they are challenged by an ancient otherworldly force.",Horror
809,810. Lechuza,Family tensions rise during a domino game where supernatural elements reveal secrets and hidden truths.,Horror
810,811. Where is My Head?,"Ozzie Gray video documents her investigation into the traumatic events from her early childhood, which involved her late grandmother, Dorothy Bell.",Horror
811,812. Slave Dolls 2: Red Rooms,"A misfit horror-themed rock band relocates to rural Japan, determined to compose the ultimate punk anthem.",Horror
812,813. Death After Dusk,A guardian ghost saving a girl from all the dangers surrounding her.,Horror
813,814. Dinosaur Hotel 3,"A group of long-time friends gather for their annual New Year's Eve party, where they exchange anonymous resolutions that have brought excitement and change to their lives in the past. However, this year, a dark resolution - ""Kill Someone"" - creates chaos when it falls into the hands of a stressed police officer named Jacob who believes it's a threat against him. A series of tragic events unfold, leading to accidental deaths, cover-ups, and escalating tensions among the friends. As the secrets unravel and more deaths occur, the group descends into a chaotic and bloody night, leaving only two survivors. In a desperate bid to save himself, one friend, Roy, is forced to make a chilling decision to secure his own future. The film explores themes of trust, loyalty, and the extreme lengths people may go to when faced with unexpected and deadly circumstances on what was meant to be a night of celebration.",Horror
814,815. Love Bites,"A famous social media survivalist is cast for a popular television series about surviving in solitude, but survival turns to despair when she discovers a supernatural entity's presence.",Horror
815,816. Anxiety,Stick and stones...words can hurt you.,Horror
816,817. The Depths,"Exiled for an offensive work, an artist's bizarre odyssey melds art-house sensibilities with body horror in a surreal depiction of creativity's trials.",Horror
817,818. Zim Zim Ala Kazim,"Everything in Hanna's life suddenly seems to fall apart. Accused of the brutal murder, she will ask for help from her cousin Hugo, who will drag her into a spiral of violence involving a dark past and a bloodline to be dealt with.",Horror
818,819. Asgaar,"While working on their senior project, Ada Collins and Kaylee Miller find themselves face to face with the sinister Doctor Crow and his Melon Heads.",Horror
819,820. Blood Dried Hands,"Soon after Jeremy clocks in for his first graveyard gym shift, he meets Eugene, a fitness influencer who seems to have the life Jeremy dreams of. What begins as an envious crush quickly morphs into an insatiable and destructive hunger.",Horror
820,821. Jama,"Halloween Evil Lives is a 2023 fan film, featuring the return of Michael Myers after disappearing in 1978.",Horror
821,822. A Very Flattened Christmas,"After the death of his father, a man and his two daughters will inherit the family farm. His father's wish was that they take care of his animals. The transition will have many challenges for the family to overcome",Horror
822,823. Estela,"A small midwestern town is celebrating its 300th birthday with festivities including a Halloween dance and corn maze. The previous All Hallow's Eve, Hadley Briggs survived a brutal attack by her ex-boyfriend which put him in prison. But now a new series of slayings has started with the masked perpetrator making grisly decorations out of their victims' body parts.",Horror
823,824. Creep Encounters,Age-old colonial sentiments have unearthed a malignant evil that begins not only destroying the environment but feeding on the blood of locals in Buffalo Mines. Eighteen year old Sarah Blackice and her family are forced into taking action.,Horror
824,825. The Sin,"This is the recovered footage of serial killer Johns Perkins, who filmed his victims, creating what he believed to be artistic videos.",Horror
825,826. The Inn,"A modern-age vampire employs technologically advanced glasses that enable him to not only hunt his victims in and out of the virtual world...but also LIVE STREAM his bloody feasts for all to see. As this high-tech ghoul continues to glut on his screaming victims, his internet-based cult of personality expands, his fanbase addicted to watching the slaughter. But when an intrepid trio of young supernatural investigators lock-down on the trail of the ""Death Streamer"", the fiend turns the tables and begins stalking them.",Horror
826,827. Day of the Clones,A traumatized cheer captain races to stop a masked killer and a new tourist attraction aimed to exploit the tragedy that killed her squad a year earlier.,Horror
827,828. Himalaya,"El Perro, a kidnapped soldier, takes advantage of a confrontation between his captors and the paramilitaries to escape. In his escape, he takes refuge in the house of a peasant family that keeps a dark secret that he must solve to be free.",Horror
828,829. Noise,"Holly absolutely loves Christmas movies. After meeting a man with a similar love for Christmas, Holly decides that HER life deserves to be as perfect as the films she loves. By any means necessary.",Horror
829,830. Portraits,A renowned photographer and an inexperienced journalist visit a decadent high society country club in São Paulo where gender stereotypes are reversed for interviews but trouble ensues after three lions escape their cages.,Horror
830,831. Trucker,A slasher film centered around the Swedish celebration of Saint Lucy's Day.,Horror
831,832. Apex Predators 2: The Spawning,"Manavendra, a poor Brahman, becomes a caretaker of an old house. He falls in love with a mystical entity and gets trapped in a delusion, unsure if he can escape.",Horror
832,833. Horror Stories,Social media influencer disappears in Tahoe National Forest. Filmmakers attempt rescue mission but encounter dangerous situation in Tahoe Joe's hunting grounds.,Horror
833,834. Man in the Fields,"Addelyn Nelson's life takes a dramatic turn when she inherits her late father's home, a place filled with memories and secrets. As she settles in, strange and inexplicable events begin to unfold, challenging her perception of reality and pushing her to the edge of her sanity. Her best friend, Cindy, becomes her ally in this unsettling journey, as they both find themselves ensnared in a web of suspicion and fear. With each passing day, the line between friend and foe blurs, and the stakes grow higher as a series of mysterious deaths occur around them. Together, they must navigate this treacherous path, uncovering hidden truths and confronting the unknown forces that threaten their lives.",Horror
834,835. Respati,"After her mother-in-law is mysteriously killed, Leah and her husband relocate from Harlem to his family's estate in coastal Georgia, where she discovers a Boo Hag has been unleashed on her family, determined to take her life.",Horror
835,836. Malam Keramat,A novelist shares with us the Deepest Darkest Tales of the Ghostly Town known to its inhabitants as simply.. Hell On Earth. SPRINGSVILLE.,Horror
836,837. Ghost Train,"Stuart Birdsall is moving into a new house to finish developing his breakthrough Artificial Intelligence program, VIC 3000. The only problem is that the house is possessed, and now so is his PROGRAM.",Horror
837,838. The Seven Darks,"When a young nomad begins the journey home from his ex-girlfriend's funeral, he finds himself desperately trying to escape increasingly real visions of her vengeful ghost.",Horror
838,839. Sun,"Treasures of Terror Volume 1 introduces us to the lovely, slightly macabre, Seducia Darkly and her oddly animated manor. A collection of award-winning, wicked horror shorts that will chill your soul.",Horror
839,840. Secret Shadow,"Isolation leads to insanity as an ominous shadow figure stalks Felicia, a domestic violence survivor, throughout pandemic lock-down. Who is Black Boots?",Horror
840,841. Stereoscope,"In a sequel, James Waring disappears after moving in with Anthony. Strange noises from vacant house next door. Neighbor Laura claims to practice witchcraft, accidentally unleashing ancient evil while trying to banish supernatural forces.",Horror
841,842. Night Games,A disgraced journalist follows the bloody breadcrumbs of a two sadistic snuff filmmakers.,Horror
842,843. Domovoy,"After the mysterious deaths of her three sons, Teang sought help from a Feng Shui master to protect her remaining family members. In the process, she discovered unsettling truths connected to her father, A Gong. His restless spirit had returned to haunt the family. The only solution seemed to be exhuming his grave, but the process was delayed due to another family death, forcing Teang to endure 100 days of fear as terrifying events continued to unfold, and her youngest son's life was constantly in danger.",Horror
843,844. Twelve,"The first adaptation of American novel Wieland. and the inspiration for Mary Shelley's Frankenstein. Religious fanaticism, schizophrenia, supernatural powers and repressed sexual desire combine into a deadly family drama.",Horror
844,845. What Happened to Dorothy Bell?,"Years after a horrific campground massacre, our deranged woman - now in a mental institution - continues her quest to inventively kill everyone in sight. This Travis Bowen sequel to The Girl (2011) stars Lisa Neeld (The Girl, Hellcat's Revenge), Gigi Edgley (Farscape), Leonora Scelfo (Scream, Do You Wanna Know a Secret?), Nancy Anne Ridder (Scream), Marc Price (Family Ties, Trick or Treat), Dylan Postl (Leprechaun: Originals), Debbie Scaletta (Escape From Death Block 13) and Ken Sechrist (The Girl, Dead Life, Murder Is Like Sex).",Horror
845,846. The Gesuidouz,Can science explain possession ?,Horror
846,847. Guardian,"Mysteries are often associated with the Devil's Market, including stories of people disappearing after visiting the place or having horror experiences in its surroundings.",Horror
847,848. New Year's Absolution,A couple producing custom erotic films is dragged into a nightmarish conspiracy when they start working for a mysterious client.,Horror
848,849. Solitude,"Henry Adams, a socially awkward man seeking help for his condition accepts an invitation to a self help group that is more than it seems. Danger is around every corner as Henry goes deeper into the treatment.",Horror
849,850. Trolled,The son of the notorious serial killer Karl the Butcher continues his father's work.,Horror
850,851. Vexanthrone,"One year after the death of Rachel Montgomery, her sister Tessa seeks answers. Armed with a camera, Tessa and her friend Grant decide it is time to uncover the mystery and try to identify the man responsible for brutal murder and unspeakable evil: The Claw Hammer Killer.",Horror
851,852. Antropophagus Legacy,"Hema married to Alex meets Arun in accident, bond grows. Will Proximity causes strain on Hema's relationship with Alex.",Horror
852,853. The Melon Heads: House of Crow,"A disgraced detective and newly-weds on the brink of ruin must race against time to save themselves and those they've sworn to protect from The Haunted, The Possessed and The Damned",Horror
853,854. White Muscle Daddy,A satanic alliance tries to pave the way for the birth of the Antichrist.,Horror
854,855. Halloween: Evil Lives,"Now an adult seeking to get past childhood trauma, Jahmir opens up to psychologist Dana, sharing details and painting images of horrific past encounters with his adopted Duke family. At first he has a strong sense of déjà vu and is slow to connect due to trust, then he embraces comfort in his sessions, finally leading into a disturbing epiphany of the worst kind. Battling memory loss and ""Thought Blocking"", he somehow is not aware - or is he - of the twisted façade Dana presents and the revelation of a gruesome family operation that has him connected far more than ever expected.",Horror
855,856. Hillock Haunting,"The movie revolves around the girl called Ananya, who comes from great orthodox family, Even though she comes from a great family. The Antagonist of the film is also from her family where he abuses Ananya from the childhood.",Horror
856,857. Happy Halloween,"As graduation nears, scholarship students at a party face a night of terror when the wealthy elite crash in, acting on dark childhood traumas. Trapped, they must survive the chaos and violence until dawn.",Horror
857,858. The Damnation,A woman hears several haunting tales during a car ride to a friends house on Halloween.,Horror
858,859. The John Perkins Tapes,"A special agent is dispatched to investigate a distress call from a round-the-world cruise, only to find the ship eerily abandoned and haunted by a malevolent force that twists sanity into terror.",Horror
859,860. Death Streamer: Noir Version,"A girl named Sarika was walking from her school, then a chapal hit her, from that day onwards she will see that chapal everywhere. In the same village Ramaiah will encounter the same situation with a broom.",Horror
860,861. Hell Squad 2: Fresh Meat,The latest chapter in the indie CRUEL SUMMER horror/comedy franchise.,Horror
861,"862. Rapunzel, El Perro y El Brujo",A neuroscientist creates a device which frees her inner Daemon allowing her to seek a terrible vengeance upon her enemies,Horror
862,863. Curtains for Christmas,"When down on his luck family man and ex-soldier Cole Boyd gets drawn into a scheme to rob Skye's pawnshop, a front for a ruthless gang of meth-making bikers known as The Spiders, a group led by the enigmatic and evil ""Doc"", a bad idea turns into a blood-soaked nightmare.",Horror
863,864. O Clube das Mulheres de Negócios,An evil cult leader combines his evil with a prehistoric dinosaur to seek revenge on the community that destroyed his flock.,Horror
