,name,story,genre
1116,1117. The Hitmen,"Tom, an aging man whose kids have left home, embarks on reliving his youth with his wife. They engage in wild antics, reminiscing about past adventures while embracing the freedom of their empty nest, surrounded by their animal companions.",Comedy
1117,1118. Entra en mi Vida,"In the world of Achilles Curse, a curse causes humans to live healthy incredibly long lives. However, they have one soft spot in their bodies that can bring them death. A detective with a secret ability to see other Achilles' curse attends an exclusive birthday celebration day at Laurent Museum that presents a legendary treasure showcase. The event quickly takes a turn after a group of thieves rob the treasure, leading to a murder mystery. He must solve the case with an adorable scammer.",Comedy
1118,1119. Traces of Love,"The movie follows Kurdistan during the Covid-19 crisis in 2019, and how it ruined relationships between loved ones.",Comedy
1119,1120. The Satire,"In remote Surabaya there lives Cak Kartolo, an old widower who opens a boarding house for students. There are four students who live in the boarding house. They are Simon from Papua, Yusuf from Makassar, Mat from Tulungagung, and Boncel from Malang. Her neighbor, Ning Tini, is a widow with one child, Jon. In front of the house there is a little coffee shop by Cak Sapari and his wife, Ms Dewi. There is also a Bendoyo guard who lacks hearing. But one day Cak Kartolo fell ill. Then came his daughter, Sari, who lived with Cak Kartolo's ex-wife in Jakarta. Sari's beauty makes four boarding school children compete to get her. Jon, who is Sari's childhood friend, is even forbidden from coming back. How will their rivalry end? Will Cak Kartolo recover and make peace with Sari?",Comedy
1120,1121. Cult of Blood,"A wealthy hotelier disrupts Anupama's life. In retaliation, she puts together an imperfectly perfect team to pull off an elaborate heist at his luxurious hotel during a culinary competition.",Comedy
1121,1122. Nikoga ne e prosto seks,A socially awkward workaholic resigns on a whim and then contemplates her new future in a Groningen village full of eccentrics while wrapping the local bachelors around her finger.,Comedy
1122,1123. My Zombabe,"After arriving at his new mansion, Luigi discovers that the mansion is infested with ghosts! With the help of professor E. Gadd Luigi must brave the terrors of the mansion to save his brother and prevent the return of the evil King Boo.",Comedy
1123,1124. Chhota Bheem and the Curse of Damyaan,"In this absurdist critique of our media landscape, a voice-over actress, a theater group, and an aspiring director search for a path. It's about the pitfalls, highlights, and deep lows of the creative process.",Comedy
1124,1125. Uralochka,A mother on her path to healing after her life and the lives of those dear to her took an unexpected turn.,Comedy
1125,1126. Filme Gel,"The old man's back - out of the clubs, onto the screen, comedian Dave Attell brings it hard in this rapid-fire, no-holds-barred performance.",Comedy
1126,1127. Royal Runaways,"After being transferred to a school in a desert region, Allam, a history teacher, faces some unanticipated challenges.",Comedy
1127,1128. Gholhak,Corrupt Mexican real-estate developer Pepe Sánchez-Campo clashes with area guerrillas. He faces trial for Mexico's violent past.,Comedy
1128,1129. Panchavalsarapadhathi,The protagonist finds himself entrapped in a maze of love and deceit from the lady whom he loves but is trying to have him killed,Comedy
1129,1130. SkyFly,"Viktor and Olga have long been living in a hateful marriage. They've finally paid off their mortgage and seem to enjoy life in their own apartment, but the neighbors on the side turn out to be too passionate for a new building with thin walls. One day, those same neighbors come to the couple with an offer to have sex together. Viktor and Olga refuse, then agree, refuse again - and the incident seems to be over, but a third couple has already arrived, constant ""close friends"" of the neighbors on the side.",Comedy
1130,1131. Sign Here,It is a light hearted surreal comedy target to attract masses and is a hilarious family entertainer.,Comedy
1131,1132. 14 Days to Feel Better,"NBA Twitter king's quest unravels the fleeting nature of online content and human bonds in the digital era, shaping our ephemeral connections.",Comedy
1132,1133. Grrr...,"Unlucky-in-love martial artist Juniper has hit rock bottom. She's working at her ex girlfriend's MMA studio by day and crashing on her couch by night. Needing something to call her own, Juniper steps into a local thrift store and buys a painting. What was a spur-of-the-moment purchase turns into a life-changing adventure when two masked thieves try to steal the painting. She surprises herself and the would-be thieves when she fights back and escapes. When forced to fight the ultimate battle for the painting, she realizes the true value lies not in the beauty of the painting or the allure of a new lover but in the strength of her own self-worth.",Comedy
1133,1134. Come far litigare mamma e papà,"A romantic comedy set in Nigeria and United States about an interracial romance that hits rock-bottom when a just engaged Nigerian Girl returns home with her white fiancee. Her father, being a cultured Yoruba man, does not want an oyibo son-in-law. He does everything he can to break off their engagement.",Comedy
1134,1135. Venus Effect,"Follows story of 37 year old Brigeesh, in search of a bride, even though he has crossed his marriage age. His attempt to marry and settle in life gets postponed everytime as his bride search always ends in disaster for Brigeesh.",Comedy
1135,1136. Molière's Last Stage,Mid-1980s Italy. 12-year-old Aida suspects her father of shady dealings due to his frequent business trips and unexplained absences. She teams up with new friend Daniel to investigate Adriano's secretive import-export job.,Comedy
1136,1137. Lyubov so vtorogo vzglyada,Power struggle during Napoleonic war times. The Swedish King is getting old. The country needs fresh blood. Bernadotte becomes the new Crownprince of Sweden. The french criminal/spy Maurice manipulates at the Swedish court. By László,Comedy
1137,1138. More na dvoikh,"In her forties, Juana is tired of working as a hairdresser. By chance, she discovers the crime of some clients and decides to blackmail them. But they have other plans, which include a wedding to cover up the crime and blame the groom.",Comedy
1138,1139. Re:Human,Stand up comedy from the dark and twisted mind of Trans comedian Tuesday Thomas. Her raw humanity shapes her unique view on life .,Comedy
1139,1140. Felicia Madison: Better Than Sex,"A road movie through the streets of Helsinki, full of humor and atmosphere. Enzo and his sister Magda confront a mix of dreams, reality and memories.",Comedy
1140,"1141. Nosotros, los De la Fe",Three brothers who haven't spoken to each other for years would like to satisfy the wish of their elderly and ill father who has never seen Paris.,Comedy
1141,1142. Screams from the Tower,Ed Asner Unscripted looks at death with humor and pathos while Ed reminisces about some of his favorite stars and indie projects which are lesser known but no less dear to his artistic soul.,Comedy
1142,1143. The Hedgehog,"On the eve of the big concert ""Ruki vverkh!"" An attempt is made on the life of the lead singer of the legendary group Sergey Zhukov. He manages to avoid the bullet, but what if this is not a miracle, but a cold calculation, and the shooter's goal is to intimidate the artist? Senior investigator Pavlov takes over the investigation, confident that the search for the criminal must be in Zhukov's past. He will have to uncover the mystery of the assassination attempt, remembering the history of the group and learning new facts from the musician's biography.",Comedy
1143,1144. Maxxie LaWow: Drag Super-shero,"When a group of friends gathers at regular weekend party. But, lights go out briefly on one such occasion, and the group hears a sound of a kiss followed by someone getting slapped.",Comedy
1144,1145. Prathibha Tutorials,"To save her father's company from the hands of his greedy siblings, Joko is left with no option but to impersonate him.",Comedy
1145,1146. Baba Beni Güldürsene,An Australian documentary crew follows three hunters as they each try to catch the Jolly Man himself: Santa Claus.,Comedy
1146,"1147. María, Me Muero","Anne, aka 'The Man Maker', has no relationships, but projects. Every six months Anne picks up a hopeless man and transforms him into a desirable specimen every woman wants. If she has succeeded, she will break up with the guy and focus on the next project. Her ""Man-Making"" projects go really well, until, unexpectedly, Anne starts to develop feelings for her most recent project man.",Comedy
1147,1148. Don Dukun,Follow a group of friends as they navigate the obstacles of adulthood.,Comedy
1148,1149. Her Seyin Basi Merkür,"The adventure of a Batak family who will perform the Mangokal Holi ceremony. However, in the middle of the journey, the bones are actually lost.",Comedy
1149,1150. Sharkers,A bluegrass musical comedy where good and evil fight for the soul of a dried up coal mining town.,Comedy
1150,1151. Husband for Sale,"The film tells the partial cinematic autobiography of Ismo Leikola (b. 1979) from a kid to a standup comedian, who has won money but lost his love Angelika. Will he be the next Lenny Bruce, George Carlin or Sam Kinison whom we'll remember?",Comedy
1151,1152. Expeditie Cupido,"The finale of the CHAAW movie series, continuing the story of Ardnas, Africa, Jules and China. Trouble develops during Christmas time that affects Uncle Jr. and Aunt Thelma. The only thing that can hold this family together is faith in the Lord.",Comedy
1152,1153. Chow Chow Bath,"Danny and friends seek a mythic two-headed serpent, finding camaraderie and self-discovery during their fanciful quest.",Comedy
1153,1154. Bairi,"A fan film set within the Scream Universe that follows a group of indie filmmakers trying their hand at making a horror movie, but who quickly learn that Hollywood's demand for IP is more cutthroat than anyone could've imagined. Set between Scream 2022 and Scream VI.",Comedy
1154,1155. Scarpedicemente,"Nadine is a wealthy girl who met the young man Basem and liked him. She later discovered that he had defrauded her, even though she had fallen in love with him. She joined him in his scams against the rich to help the poor.",Comedy
1155,1156. À bicyclette!,"Bora, a street musician who just broke up with his girlfriend, and Ilgaz, who is about to divorce her husband, cross paths on a romantic Istanbul night. They are drawn into a night-long adventure full of funny and romantic surprises.",Comedy
1156,1157. Kid Santa,"Three back-to-back marathons in 24 hours, two gambling buddies and a one million dollar bet. What is left to hold on to in life when everything is on the line?",Comedy
1157,1158. Hunting Season 2,Ducobu's usual tricks are not working so he decides the best way to avoid having to learn is to become an Eco Warrior,Comedy
1158,1159. Pad Gaye Pange,"On an enchanting Christmas Eve, a group of resourceful vagabonds plot their way into a magnificent mansion, outwitting the staff into believing that they are the owner's long-lost relatives.",Comedy
1159,1160. Sisters,"Cade Huntley, cinema sleuth, specializes in cases within the film industry. When a mythical artifact from an old film goes missing, he must prove he has the skills to crack the case. A laugh-out-loud, fun-filled homage to 90s comedies.",Comedy
1160,1161. Texas 3,Four men botch a would-be series of bank heists in Middle America and are stuck having to deal with the consequences -and each other.,Comedy
1161,1162. I Am Not Big Bird,"A joy ride of three friends turns into mysterious voyage when they encounter a dangerous experiment that shows their tomorrow. Trapped and stuck there, the only option is to face the dark secrets and unravel the puzzling mystery.",Comedy
1162,1163. The Year of Cat,A group of Maquis on the run had the idea of taking over where Remedios was trying on her wedding dress. She will show how far she can go to defend her values.,Comedy
1163,1164. Jorgovani,"Kemban, a thief seeking an anti-poaching watcher job, finds out that it requires a bribe of Rs. 2 Lakh. Will he be able to arrange the money?",Comedy
1164,1165. Karataka Dhamanaka,"Michiko Daimon is a freelance surgeon who never fails. She does not appear or act like a typical surgeon, but she is highly skilled. The story of her mysterious and solitary background is soon revealed and she also faces the worst crises ever. How will Michiko respond?",Comedy
1165,1166. Rocket Driver,"A group of female friends take a holiday bachelorette trip, where they let their hair down, flirting with strangers, and indulge in a party lifestyle.",Comedy
1166,1167. Askepote,"Olga Gavrilova and her young boyfriend Kirill come to the ski resort to celebrate the New Year, but due to a travel agency mistake they find themselves under the same roof with Olga's ex-husband Fyodor and his charming girlfriend Marinochka. A romantic New Year's weekend threatens to turn into a nightmare for both couples, so Olga and Fyodor decide to hide from their new passions that they were once married.",Comedy
1167,1168. Jafaican,Newbies to Monster Hunter Academy learn quickly from Dr Jekyll that monster hunting is serious business.,Comedy
1168,1169. Pop the Pickel,"When Jaime, a self-described ""guy's girl,"" and her boyfriend break up, all of her guy friends simultaneously profess their secret, undying love for her.",Comedy
1169,1170. Cinta Tak Seindah Drama Korea,"When two childhood friends get an unexpected opportunity to keep their fish restaurant open all year round, one of them comes out of the closet as a trans woman, putting a strain on their friendship and they see their lives in a new light.",Comedy
1170,1171. Pattaapakal,"Bax and Pirmin are back in the police force. However, the two cult cops from Valais have to deal with a simple sprayer case, while the rest of the department has to solve the discovery of a charred body. Bax, who has taken up residence in Pirmin's garage, is still on the trail of Biffiger's secret. He soon suspects his entire circle of acquaintances, while Pirmin himself comes under fire from his Tschugger colleagues. At the same time, the Valais, indeed the whole world, is threatened with disaster and even the Pentagon, the US Department of Defense, is involved.",Comedy
1171,1172. Canta Y No Llores,"A retired boxer returns to the ring against his rival. He relies on his daughter, friends, and a trainer who offers new perspectives on the sport.",Comedy
1172,1173. The Fisherman,"Following the death of his twin sister, Gaspard, a young music teacher, brings together his five former best friends in their deserted childhood school, in the middle of July.",Comedy
1173,1174. Tom Papa: Home Free,"Kai arrives from Taiwan for a holiday where she meets Fu Ang who later vanishes. Searching for him, Kai learns of Xiaoxin and Chinese workers in a skyscraper whose story mirrors hers. Over a hot, slow summer, bonds develop between them.",Comedy
1174,1175. Achilles Curse and the Curse of Treasure,The west coast is plunged into chaos when a mysterious virus turns people into flesh-eating zombies. Two different groups of survivors must band together and fight to stay alive or be Gone...with the Dead.,Comedy
1175,1176. Love in the Time of Corona,Love is in the air freshener as a ride share driver meets his match with a random passenger that demands he takes a break with her on the Las Vegas strip.,Comedy
1176,1177. Go Free,Aromal and Ambili tied the knot.Aromal was really excited and delighted to start a life with Ambili but on that wedding night an unlikely incident happened which will put the entire family in complex situation.,Comedy
1177,1178. Kartolo Numpak Terang Bulan,"In modern-day Metro Manila, a diverse group of Filipinos faces life's lows as their destinies collide on a fateful train ride, unfolding a heartwarming and comedic tapestry of interconnected stories.",Comedy
1178,1179. BhamaKalapam 2,Five friends go on a roadtrip to visit the wake of a friend.,Comedy
1179,1180. Bed & Breakfast,"Four priests head to Rioja, Spain, to find a better quality mass wine than has ever been available in Iceland. They are so busy with their work and tasting that they miss the miracles happening all around them.",Comedy
1180,1181. Luigi's Mansion,"A misplaced suitcase unites a fired tech marketer and a disgraced newsman, and they must abandon their hardened hearts to get back to the lives they had, and find love they never knew.",Comedy
1181,1182. Trip-Tych,"The story is about Pasquale, an unlucky and awkward dog trainer. Defeated once again in an agility competition by his ex-wife, he must find another way to scrape together the money needed to live and open his training centre.",Comedy
1182,1183. Faith in the Family,"""Taxi Cab Comedy w/ Jimmy Failla"" is the ultimate fusion of stand-up comedy and a New York City cab ride, starring none other than the hilarious Jimmy Failla. Returning to his roots, Jimmy, once an actual NYC cab driver, takes viewers on a wild ride through the gritty, bustling streets of the city that never sleeps. This time, he's armed with a fresh perspective and a new platform, teaming up with FOX Nation to deliver laughs straight from the driver's seat. As he cruises through the chaotic, vibrant streets of New York, Jimmy picks up unsuspecting passengers, giving them an unforgettable cab ride filled with side-splitting jokes and quick-witted banter. Whether he's cracking jokes about the quirks of city life, riffing off his passengers' personalities, or reacting to the never-ending craziness that defines New York City, Jimmy's humor shines through in every hilarious moment. In ""Taxi Cab Comedy w/ Jimmy Failla,"" the heart of the show lies in Jimmy's unique ability to connect with everyday people. As he drives around the noisy, fast-paced streets of New York, he engages his passengers in unscripted, lighthearted conversations, turning their ordinary rides into extraordinary comedic experiences. Each episode brings a mix of unpredictable interactions, sharp one-liners, and hilarious observations that capture the essence of life in the Big Apple. With his charismatic personality and quick-wit, Jimmy transforms each cab ride into a rolling comedy club, proving that laughter truly is the best fare. Whether he's navigating traffic or weaving through the colorful characters of New York, Jimmy's natural comedic flair keeps the fun-and the taxi meter-running. This hilarious show blends the authenticity of Jimmy's experiences as a former cab driver with his sharp, observational comedy, making each episode an unpredictable and uproarious journey. Buckle up and get ready to laugh as ""Taxi Cab Comedy w/ Jimmy Failla"" delivers a unique comedy experience where the punchlines fly as fast as the yellow cab zips through the city's streets!",Comedy
1183,1184. Dave Attell: Hot Cross Buns,"An over-enthusiastic vlogger and podcaster Caleb unwittingly complied with the request of his girlfriend Ella to play house sitter for her grandmother's provincial residence. Unknown to Caleb, the house is not only isolated by embedded with a dark history which was well-guarded as a secret.",Comedy
1184,1185. Al Leib Maa Al Eyal,"This playful ode to early cinema features a widower casting off his worldly possessions, moonshiners and their pig, and a space-bound lighthouse keeper.",Comedy
1185,1186. Una Historia de Amor y Guerra,"Mary Alice, a failed actress in search of big roles, after a fatal (or almost) accident, gets thrust into a reality where she is called to play all the possible parts that life could have given her if she had made different choices. Has she passed out, died or is she dreaming? Trying to understand what is happening to her and also trying to find her way out to her real life, Mary Alice finds herself trying to fit into roles that others seem to have designed for her. But who are the people designing these parts? Who is designing her own life and what is the role that would truly fit her? Most importantly: does she want to go back? Is there something she loves about her life? In a journey of self-discovery, with many twists and turns, Mary - Alice will be confronted with herself and will be asked to answer the essential question: ""To be or not to be?"" Ultimately, who is Mary Alice truly, and how can she find her way back to life?",Comedy
1186,1187. C'est le monde à l'envers !,"When a mysterious stranger interrupts a laundry routine with words of wisdom and a random magic trick, two best friends find themselves inexplicably incapable of lying. As they work together to break the spell, they discover how much is at stake when the truth comes out.",Comedy
1187,1188. Uruku Patela,"After his retirement, Principal Dalwai, a National Awardee opens a college to educate and motivate average students to pass with flying colours.",Comedy
1188,1189. Neprilichnye gosti,An English teacher finds a remote Indian village where residents already speak English well.,Comedy
1189,1190. Welcome Wedding,It follows a a self-centered computer analyst as he moves into the retirement home of his wife's grandmother and uncovers an enterprise forcing him to save his friends and marriage without dying.,Comedy
1190,1191. Memes & Nightmares,"Helene (86) and Toni (70) are completely different. One is planned and well-timed, the other impulsive and spontaneous. As an unlikely team, they embark on a journey to Switzerland for euthanasia. But their road trip through the mountains turns out differently than planned.",Comedy
1191,1192. Artist Unknown,"After getting caught in an intimate act that leads to his expulsion from private academy, Cody navigates social life at a new school all while keeping his biggest secret at bay.",Comedy
1192,1193. Meeting Funmi's Parents,"Lady Parts is a dramedy feature film where a young woman's sex life becomes a family affair when she has to undergo a vulvar vestibulectomy. Her loving, but overbearing parents help her through recovery (despite her cringing) and learn that saying ""vagina"" loud and proud is the first step to advocating for herself in all aspects of her life.",Comedy
1193,1194. Kral Sakir: Devler Uyandi,"Taped at the iconic Apollo Theater, Wayans comedically explores grief after losing his parents. He reflects on his father's lessons, joining the ""Dead Mama Club,"" changing aging parents' diapers, and who's the funniest Wayans.",Comedy
1194,1195. Vayasethrayaayi? Muppathiee..!!,"After starting a painting business right before the housing crash, a filmmaker drives over 35,000 miles to track down the people who saw it coming and look back at the responses to the largest financial crisis since the great depression.",Comedy
1195,1196. E se mio padre,"Every Halloween, Savvy and Hattie searched for a shooting star from their favourite horror film. This year, they find more than they could have wished for.",Comedy
1196,"1197. Bernadotte, Louise & Napoleon",Ex-FATF agent Ananya meets a Master Con Artist Neel through the Dark Web. They form an unlikely team to conduct a heist to loot a billionaire fugitive of his ill-gotten money and disrupt his smuggling network.,Comedy
1197,1198. Palacio Estilistas,"The cricket captains of Arakkonam, Ranjith and Rajesh, ignite a rivalry that ruins their chances of playing when politics interferes.",Comedy
1198,1199. Tuesday's Trash,"Two rivals, a retired engineer and rice mill owner, engage in a fierce competition. Their feud entertains the town as they battle to determine the ultimate victor and whether the loser accepts defeat gracefully.",Comedy
1199,1200. XXL,"An aspiring filmmaker downloads an AI app that promises to create films instantly, but quickly realizes that the AI's imagination is excessively extravagant.",Comedy
1200,1201. Khushkhabri,Four independent stories about the delights and everyday difficulties of romantic relationships.,Comedy
1201,1202. Pare parecchio Parigi,"A veteran late-night radio announcer has a show on the night he turns fifty. Realizing with embarrassment that he is no longer one of the young, he unravels his life and searches for an unrequited love.",Comedy
1202,1203. Ed Asner Unscripted,Showcases the lives of the people in a village and the challenges they encounter.,Comedy
1203,1204. Ruki vverkh!,"Each day is filled with clashing egos, wild antics and office craziness. As the boss tries to manage his unruly workers, he must also face his meddlesome mother interfering in his love life.",Comedy
1204,1205. Alibaba Aani Chalishitale Chor,"This whimsical stop-motion musical tells the tale of a utopian city of toys and their relationship to each other as well as their ""God,"" an awkward and distant human man with an average job.",Comedy
1205,1206. Move Like a Boss,"Two brothers, living with their widowed mother, discover an old door that leads them to a past where their father was alive. They must reconnect with their mother and solve the mystery of their disappearance.",Comedy
1206,1207. Santa Hunters,"Chen Xiaozhou encountered an accident after his breakup, and since then, he has often seen a large group of rubber ducks quacking, which has brought a huge obstacle to Chen Xiaozhou's life. Until the appearance of a girl named Feng Jianan.",Comedy
1207,1208. De mannenmaker,"Tomás, an elderly father, has invited his two sons, Jesús and Antonio, to dinner to give them important news about his inheritance and Lina, a girl who is helping him write his biography.",Comedy
1208,1209. Holly by Nightfall,"Brothers Fiachra and Tadgh peaked at the age of 7 when they appeared on the TV singing with their homemade puppet, ""Froggie"". 25 years later, they are still singing the same ol' song - until one day, Froggie is stolen.",Comedy
1209,1210. Tulang Belulang Tulang,Gary is obsessed with a certain flavour of chicken wings. When his favorite restaurant closes and he can't get them anymore his life descends into madness so he goes crazy on a quest searching for Garlic Parmesan chicken wings. Through his journey discovers the difference between being full and being fullfilled. It's a dark meat comedy.,Comedy
1210,1211. Hep Yek: Asiret,"Zinnia Flower seeds, which can grow in space, were planted in the botanical area of the Misfits Adventure Park 25 years ago, and this was noticed by the documentary team from USA at the end of the year celebrations of the youth camp.",Comedy
1211,1212. Paradise: A Town of Sinners and Saints,"Two different movies are clashing, causing reality to fall into chaos. An immortal hero is leaving a path of destruction on a lighthearted world. It's now up to Ever to find him, and rebel against the higher powers that doomed them.",Comedy
1212,1213. Buscando a Coque,"While attempting a love connection, an obnoxious guy gets trapped inside his own coat at a laundromat.",Comedy
1213,1214. Ismo - maailman hauskin ulkopuolinen,"Hind, Emy and Rania can't really stand each other. In the 90s, during their university years, they used to sing together in a band in before personal differences tore them apart. When they receive an invitation to sing together in Aswan, the three women reunite and are forced to work together on one last show. As they come together for this surprise reunion, they find themselves in a mix of challenges and comedic moments, remembering their past and rediscovering their present.",Comedy
1214,1215. CHAAW: Chapter 3 - Christmas Time Is Here,"A Russian family's Turkish vacation turns chaotic when they can't afford to return home. Pretending to be wealthy to impress old rivals, they dodge hotel staff while living on the edge. Tensions rise as they navigate their predicament.",Comedy
1215,1216. Double Engine,"Agus, who is described as an intelligent, agile and tough man, whose behavior is effective in winning the heart of his partner, Kalis. The love story of Agus and Kalis during their courtship will be full of twists and turns.",Comedy
1216,1217. Les boules de Noël,"Over a weekend visit in Los Angeles, two first-generation Sierra Leonean American brothers navigate the changing dynamics of brotherhood after a surprise announcement.",Comedy
1217,1218. Me contro Te: Cattivissimi a Natale,"The film's narrative revolves around a bed and its three occupants. It follows Rugmangadan, who wakes up in his car and is pursued by goons, but.",Comedy
1218,1219. Scream: The Fan Favorite,A young American in Paris meets a girl with a morbid curiosity for the darker sides of the city's history.,Comedy
1219,1220. Meen Yasadaq,"The spirit of Robin Williams comes roaring into the life of a sensitive artist named Roger, who finds himself questioning his sanity but nonetheless mounts a hysterical live tribute to the beloved comic.",Comedy
1220,1221. Gecenin Nakarati,"After losing the role of a lifetime, an aspiring actor retreats to his hometown. When he encounters a woman who has Lyme disease, an unexpected friendship develops, forcing them both to make life-altering decisions.",Comedy
1221,1222. The Million Dollar Bet,"Three friends, who were fans of Ivanushki International in their youth, meet and decide that they have never done a single crazy thing in their entire lives. They decide to fulfill their old dream and go on a fan tour for ""Ivanushki"" in the south of Russia, hoping to escape from their problems for a while. But the 15-year-old daughter of one of them ends up traveling with them.",Comedy
1222,1223. Ducobu passe au vert!,"During the shooting of a horror movie, an eccentric B-movie producer inadvertently summons a demon.",Comedy
1223,1224. Home-less for the Holidays,"When Princess Avali flees her early coronation to a small town and meets Anderson, a famous celebrity look-alike, a viral video causes a comedic identity mix up, having everyone guessing ""who's who?""",Comedy
1224,1225. Reel Hard,"After being reassigned from music to field reporting, a critic goes to a refugee camp near Paris during an evacuation. He experiences police violence and is thrust into becoming the face of the refugee cause.",Comedy
1225,1226. Paper Plates,"A family's challenges as an elder passes away during the inauspicious celestial alignment, characters attempting to defy predictions while reflecting on tradition, belief, and the absurdity of controlling fate.",Comedy
1226,1227. Darshini,"Zhenya Horobchik is a Kyiv photographer originally from Zhashkiv who is much loved by women. He is looking for a job, but accidentally finds a new love. Zhenya already has a wife and a son, and an ex-wife and a bunch of problems. He's torn between them and decides he'd rather be under a train than go on like this.",Comedy
1227,1228. Tratamos demasiado bien a las mujeres,"Norbert, a 65-year-old from a working-class area, plans a major heist to finance his gender transition surgery.",Comedy
1228,1229. Kalvan,"Focuses around Carole, the mayor of a small town, who assists the community's residents with the celebrations as her devoted husband Alain plans the Christmas Eve celebrations at home.",Comedy
1229,1230. Doctor X: The Movie,"Rob and Chris own a video shop. But when gangster Clarence donates tapes containing unspeakable evil on, the duo gets entangled in a dangerous game. Now, they must navigate eccentric customers and escape the clutches of organized crime.",Comedy
1230,1231. Gelin Takimi,"Manyunya, Narine and Karine go to the village to visit their grandmother for the summer holidays, where they face boring and monotonous days, but unexpected events force them to look at village life in a new way.",Comedy
1231,1232. Sovsem oshaleli,"After faking a wedding with her childhood best friend to please her mom's dying wish, Dannie, an insatiable idealist, is faced with a dilemma when her mother is miraculously healed.",Comedy
1232,1233. Monster Metaverse: Monster Hunter Academy,"A misunderstanding resulted in MUKIDI being accepted to work as a Credit Analyst. He also approves all credit applications to help many people. Unfortunately, that decision resulted in disaster. Together with his wife, MARKONAH, and his two friends, SAMINGAN and WAKIJAN, Mukidi must clean up the huge losses he caused.",Comedy
1233,"1234. One Day League: Dead Mother, Dead All","Marina and Viktor are the only people left in a huge city, perhaps on the entire planet. After the heroes had somehow arranged their daily life, they were faced with a much more serious question - an existential one. How to revive humanity? Especially considering that they don't like each other.",Comedy
1234,1235. Guy Friends,"While visiting a village in France, Cecile uncovers the darkest and most exciting secrets of the place.",Comedy
1235,1236. Odd Fish,"With the unexpected turn in his life, when an assistant director Raju Sundaram falls into the crime world, he over smarts criminals to escape from a deadly situation. Cinema is the most beautiful Fraud in the world.",Comedy
1236,1237. Tschugger - Der Lätscht Fall,"KJ leaves school, unsure if he'll ever return. He arrives home, only to find that his parents have moved without telling him. Directionless, he meets an old friend and joins a ragtag rock band, paving the way for an eventful summer.",Comedy
1237,1238. V de Victor,"From the haunted forests of a lost Portuguese village, an evil energy is born - Humanity's only hope is a retired construction worker, a bottle of wine, a Zündapp 50cc motorcycle and a sword possessed by a strange demon.",Comedy
1238,1239. Eternal Playground,The plot unravels with a Professor who comes in search of a treasure and finds himself in a fearful fix and befriends a local villager in order to survive. His motives change with the unusual bond he builds with these simple villagers.,Comedy
1239,1240. Sleep with Your Eyes Open,"The carefree Balaraju must transform his roguish ways to earn the love of Mahalakshmi in the town of Sri Rangapuram, despite matriarch Indravathi Patel's disapproval. Can Balaraju's victory overturn societal norms and allow their marriage?",Comedy
1240,1241. Gone with the Dead,"An anthology of five short films showcasing Moldova like never before, blending magical journeys, cultural clashes and strange encounters.",Comedy
1241,1242. City of Second Chances,"Uncle Yura, serves as a security guard in an elite village, raises a mini-pig Kostya and does not like New Year at all.",Comedy
1242,1243. Mandakini,The struggle of a young man to maintain a family secret amidst some testing situations and poky neighbourhood that leads to funny situations and later to family bonding.,Comedy
1243,1244. Fruitcake,"Ivan, a long-haul truck driver, accepts a trip before Christmas, but unexpected adventures put his on-time return home for Christmas in danger.",Comedy
1244,1245. Road Trip,"20-year-old Ousmane Diallo is the new international soccer star. On a night that will mark a turning point in his life, he has to choose which national team he will play for for the rest of his career. [... ]",Comedy
1245,1246. God's Blessings,"Donnell Rawlings discusses relationships, travel, aging and parenting while wearing a blue suit, red socks and moisturized ankles.",Comedy
1246,1247. My Crazy Rich Girlfriend,"In a single night, a responsible, orderly and controlling woman will be forced to do everything she has not dared to do in thirty-six years.",Comedy
1247,"1248. You, Me and Christmas Makes Three",A young circus artist who discovers the world of professional clowns following an injury.,Comedy
1248,1249. The Trainers,"5th grade student Masha Kametova learns that she will be left at home alone for several days because her parents are leaving on an urgent business trip. A nanny was called to look after Masha, who was found through a fashionable online service. However, who would have guessed that a professional nanny had an insidious plan? As soon as Masha realizes this, she decides to use modern gadgets to bring the criminal to light and show her who is boss in the smart home.",Comedy
1249,1250. Taxi Cab Comedy with Jimmy Failla,"With help from a recovering combat veteran, an overly optimistic young man and his cranky grandpa set out in a rickety van on a road trip from hell that leads to divine destiny.",Comedy
1250,1251. Bantay-bahay,"After the passing of his wife Berna, Macit's hope for a fresh start is put to test by his son Alp and his wife's assistant Feyza, both strongly attached to Berna's legacy.",Comedy
1251,1252. Muxmäuschenstill X,"Ustaz Kazim Elias is a beloved religious teacher, but at the same time, there are individuals who are jealous and not satisfied with him, even to the extent of sending him black magic.",Comedy
1252,1253. Silent Trilogy,Following the eccentric tenants of a run-down apartment complex in Niagara Falls.,Comedy
1253,1254. O nomos tou Merfy,"When Sean Astin, D. B. Sweeney, Michael Muhney and Jessica Roszko collide, you have a mix of the best short independent films since Sundance. Checkout the finest short films from drama to animation with a little bit of thriller and comedy.",Comedy
1254,1255. Dirty Laundry,"Kevin and Mia are con artists, who seduce and rob wealthy women. Their robbery of the wealthy seductress Emma goes awry. In a remote forest, Emma wakes up and flees. They set out to hunt her down. A game of cat and mouse begins.",Comedy
1255,1256. Just Pass,Christmas at a roadkill collection company gets bloody as employees are killed off one by one by an evil reindeer who is dead set on killing them all. Will they figure out who's the killer? Or will they all be Flattened?,Comedy
